bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
17993,360056,21907931,3115,10363689,0,0
14605,174765,10471246,2401,4895819,0,0
10954,104041,6099771,1808,2808092,0,0
11052,369056,21725048,1859,10512813,0,0
13287,336068,21759049,2286,10216564,0,0
19943,360773,22387705,3449,10550940,0,0
14728,169333,10437732,2417,4826938,0,0
5013,165566,11076187,794,5386759,0,0
9026,166594,11290512,1508,5416302,0,0
2058,73162,5071478,342,2492152,0,0
4174,79851,5653133,634,2741220,0,0
14680,369960,22388067,2535,10683105,0,0
11199,347591,21774235,1985,10375578,0,0
12175,366730,22178217,2110,10703585,0,0
14709,384943,22392205,2518,10714327,0,0
11690,174779,10488196,1917,4832402,0,0
6968,359182,22010630,1141,10313510,0,0
14348,286781,16905923,2455,8008070,0,0
13065,366900,21961131,2176,10313083,0,0
18332,360622,21542178,3027,10192062,0,0
12066,172374,10686050,1877,4926516,0,0
16351,380407,22002520,2853,10435963,0,0
17356,397386,22392491,2994,10636332,0,0
15687,374503,21885271,2704,10216082,0,0
14248,194040,11088359,2341,5112794,0,0
33196,177265,10922727,5676,4941819,0,0
28851,379593,22425633,4963,10494001,0,0
12414,367570,21944713,2144,10643259,0,0
10368,188947,11117043,1690,5339675,0,0
8557,124029,7528310,1505,3554447,0,0
6534,229890,14468216,1093,6788150,0,0
18593,362588,21950922,3246,10314002,0,0
8575,166246,10502692,1416,5054272,0,0
11533,330070,22181539,1945,10855024,0,0
17289,343087,21562651,2967,10210279,0,0
14938,365655,21694478,2592,10337424,0,0
14160,374156,21542528,2310,10242744,0,0
13916,357927,21693487,2344,10172219,0,0
4308,177689,11122830,730,5175466,0,0
9661,170459,10433517,1567,4842466,0,0
10303,87355,5388850,1755,2492805,0,0
9577,286582,16834582,1615,8084322,0,0
14405,373823,22409951,2541,10458832,0,0
13589,178060,10925794,2167,5068347,0,0
8183,180499,10700180,1229,5063810,0,0
8559,375202,22158734,1419,10565900,0,0
13153,194921,11133867,2249,5220697,0,0
15459,402581,22192577,2633,10572755,0,0
11545,193955,11311428,1950,5298753,0,0
14476,188137,10885634,2415,5014903,0,0
9297,198364,11103151,1611,5204878,0,0
29699,175743,11152979,5412,5087053,0,0
25029,50686,2890826,3905,760368,0,0
13480,327369,19004333,2276,9096055,0,0
13006,238892,14054449,2125,6787669,0,0
13422,369646,21968320,2225,10615358,0,0
11603,176314,11111160,1976,5182346,0,0
12998,334734,21969388,2219,10378500,0,0
19395,348864,21550932,3332,10161534,0,0
4874,177434,11052465,798,5345215,0,0
9275,327234,22390255,1554,11034594,0,0
13401,175362,11320150,2243,5321918,0,0
10678,357698,21970400,1880,10496274,0,0
12629,285375,16891753,2168,7999533,0,0
8089,189456,11208881,1417,5286036,0,0
3426,96135,5614708,557,2646067,0,0
14250,387601,21953522,2464,10388593,0,0
8816,343131,21559747,1463,10069406,0,0
11438,252618,15629636,1997,7375481,0,0
13159,361072,21610717,2359,10406563,0,0
12230,182954,11293090,2020,5191350,0,0
10515,353840,21987378,1544,10396957,0,0
13157,281442,16896674,2225,7897881,0,0
8436,96792,5706390,1389,2624681,0,0
17717,387634,21982320,3033,10430935,0,0
8354,80252,4759197,1336,2197339,0,0
11062,298597,16818292,1850,7989514,0,0
8590,391797,22197220,1527,10503071,0,0
44562,372429,22417894,7793,10294727,0,0
8438,90418,5362922,1429,2493808,0,0
12497,197913,11093158,2005,5193908,0,0
5627,150616,8409663,920,4015819,0,0
11735,195495,11210230,1912,5298827,0,0
10462,372808,21813718,1698,10528021,0,0
7192,90463,5620858,1272,2645799,0,0
5159,173954,11235286,848,5270198,0,0
15123,332551,21967776,2629,10374621,0,0
13932,171179,10371861,2354,4821197,0,0
4971,94595,5628316,816,2651014,0,0
11361,336158,22170782,1958,10751788,0,0
10911,322006,22412984,1793,10958309,0,0
16554,356406,21552128,2806,10208070,0,0
8361,95547,5638989,1449,2608524,0,0
14478,267445,16369153,2563,7709984,0,0
11917,195890,11317378,2013,5302133,0,0
5383,192386,11085057,859,5221039,0,0
9338,202997,11296536,1575,5294358,0,0
7824,183308,10740825,1327,5035867,0,0
6219,268693,16830756,1050,7842861,0,0
11194,365847,21937617,1960,10505283,0,0
11865,377052,22379230,2121,10658173,0,0
7796,167658,11099621,1199,5145986,0,0
13336,353098,22209543,2090,10432422,0,0
15604,297454,16908425,2709,7945762,0,0
9831,196532,11238651,1794,5283092,0,0
18334,397480,22324923,3155,10549345,0,0
16940,374438,21560186,2965,10041884,0,0
12279,375291,21524816,2129,10100374,0,0
50645,376700,22425214,8532,10372086,0,0
17753,343380,21436829,3045,10186981,0,0
8827,83787,5312594,1471,2429106,0,0
4312,77583,5037122,699,2325617,0,0
5894,170635,11058874,969,5203479,0,0
18141,253865,16900003,3171,7935603,0,0
10512,92471,5723095,1792,2611422,0,0
6684,174316,10802462,1113,5121955,0,0
4099,165938,11233666,638,5502363,0,0
7765,317612,22401110,1320,11080318,0,0
16774,356553,21583731,2787,10348806,0,0
16624,357705,21706760,2855,10302086,0,0
14668,372269,21486646,2472,10155171,0,0
11131,190528,10646304,1846,4932472,0,0
6742,193687,11098309,1125,5247731,0,0
6401,91045,5609853,1114,2549707,0,0
3558,266670,16800836,501,7850104,0,0
13871,282385,16890122,2382,7904696,0,0
8790,94299,5714167,1516,2662657,0,0
5652,184320,10815803,1016,5181303,0,0
4787,191912,11225824,800,5364799,0,0
7967,94112,5715856,1370,2601738,0,0
4208,169173,10906975,610,5083183,0,0
10847,355431,22393465,1710,10519697,0,0
11077,187037,10897032,1925,5128118,0,0
11635,193273,11264479,2109,5267702,0,0
14965,189505,10896657,2547,5093581,0,0
7677,191203,10684910,1337,5056077,0,0
10595,191043,11197659,1862,5167748,0,0
3484,101952,5625407,583,2598655,0,0
11935,301553,16910838,2058,7870034,0,0
3108,93404,5211819,549,2461773,0,0
45472,360601,21955690,7908,10194651,0,0
10885,168548,10638596,1790,4988797,0,0
10944,177232,10992030,1872,5201371,0,0
6317,354671,22319951,1090,10570588,0,0
15781,256947,16893728,2673,7959211,0,0
10789,259438,16895083,1857,8085134,0,0
7546,309735,21939083,1199,10875975,0,0
7484,70328,4827033,1240,2292881,0,0
8700,288988,16835737,1337,8096023,0,0
12279,182930,10920036,1991,5091298,0,0
8567,165770,10648097,1411,5002847,0,0
11879,390770,22387787,2111,10562775,0,0
12434,375843,21561104,2231,10172257,0,0
6773,172353,11004764,1117,5101316,0,0
4926,182182,11225191,725,5222676,0,0
14666,371328,21528146,2523,10136250,0,0
14554,379196,21986050,2470,10350124,0,0
9465,354842,22408856,1516,10439152,0,0
17975,355546,21566886,2908,10099591,0,0
14642,371677,21545231,2571,10210952,0,0
10856,187697,10912722,1756,5107726,0,0
10181,385928,22013877,1779,10297848,0,0
12673,301635,16902114,2057,7939349,0,0
46467,353283,21881674,7992,10131654,0,0
18809,355496,21474667,3190,10166876,0,0
11268,355905,22164633,1943,10410220,0,0
12658,160786,10908464,2101,5100060,0,0
11684,332687,21989568,2051,10542891,0,0
6095,80974,5717096,989,2760984,0,0
6906,316129,21968274,1063,10877988,0,0
10841,92873,5695646,1748,2617120,0,0
6249,166130,10679611,969,5089808,0,0
12373,365772,21592454,2169,10260240,0,0
8730,199240,11302322,1470,5244225,0,0
13337,384217,21757005,2400,10285127,0,0
8215,348368,21998855,1315,10287850,0,0
15126,374463,22338281,2586,10450976,0,0
13264,294385,16841415,2323,7916117,0,0
9428,351404,21985477,1540,10217559,0,0
8074,174085,11227437,1254,5182667,0,0
15328,382098,22007580,2583,10371492,0,0
13202,195844,11305487,2266,5277651,0,0
9124,384650,21975825,1590,10346650,0,0
8911,184526,10901349,1471,5018542,0,0
9366,291754,16400729,1669,7669718,0,0
47641,355287,21968599,8198,10123651,0,0
17854,372922,22149883,3079,10455622,0,0
10025,361172,22058807,1823,10417592,0,0
11584,165809,11029431,1910,5150557,0,0
13309,319696,21595461,2295,10243921,0,0
8674,163339,11312955,1406,5481637,0,0
12605,254865,16884872,2144,8020769,0,0
15508,385024,22379725,2710,10545106,0,0
10806,304071,16821190,1905,7857954,0,0
17365,366676,21982731,3055,10314959,0,0
6197,167956,10696460,1000,4957076,0,0
10152,272886,16592187,1644,7744722,0,0
11191,93431,5740866,1828,2634717,0,0
9648,180549,10469146,1611,4921441,0,0
4813,355901,21935777,769,10259220,0,0
7220,264433,16880522,1155,7840116,0,0
18282,386568,22397180,3079,10612275,0,0
12969,195675,11305933,2205,5308378,0,0
8413,375613,22194900,1233,10659828,0,0
10421,293250,16807452,1740,7872177,0,0
7839,93898,5706152,1343,2604706,0,0
39358,361246,22050166,6928,10315552,0,0
15427,271125,16896522,2606,7975212,0,0
14130,331044,19408418,2562,9188206,0,0
10900,343140,21983131,1844,10346487,0,0
9802,243232,16902708,1627,8045015,0,0
11551,329206,21973198,1970,10645089,0,0
10015,303603,21545111,1548,10651875,0,0
16193,336717,21798363,2710,10347009,0,0
12533,185400,11274638,2147,5244875,0,0
9388,195891,11065415,1598,5173348,0,0
11069,396084,21990564,2006,10408566,0,0
14823,181487,10919760,2535,5074461,0,0
8154,258076,16159912,1383,7527850,0,0
6347,89885,5693143,1016,2611177,0,0
3836,182130,11015142,579,5201226,0,0
15033,377056,22376879,2595,10641951,0,0
5852,346786,21602723,946,10081631,0,0
9487,353559,22382078,1492,10480495,0,0
15676,185676,11130022,2400,5217166,0,0
18053,379691,22129678,2889,10574124,0,0
11130,379640,22391314,1851,10523319,0,0
9242,190616,10894837,1551,5101070,0,0
44140,358194,22000692,7635,10199377,0,0
16745,342997,21458722,2925,10120407,0,0
19172,345096,20258286,3291,9554979,0,0
8833,178051,10671449,1501,4966018,0,0
13349,343749,22302975,2241,10620176,0,0
13469,158704,10466950,2235,4868790,0,0
5640,330489,22182691,944,10882625,0,0
10189,320102,22395314,1659,11027993,0,0
19747,354199,22211059,3389,10448106,0,0
13134,387045,22175020,2236,10478753,0,0
15493,388157,22402650,2747,10600630,0,0
14365,182453,11305381,2397,5143004,0,0
2554,80728,5005916,391,2336764,0,0
3086,90675,5651605,423,2640157,0,0
14816,369855,22400236,2496,10557863,0,0
8991,177141,10719969,1555,5124667,0,0
7124,362164,22202634,1143,10388233,0,0
4117,88578,5613781,705,2580244,0,0
8256,340666,21979641,1271,10336777,0,0
19187,370120,21998970,2607,10479698,0,0
11724,184051,10885851,1723,5054947,0,0
13984,384869,21573732,2244,10266113,0,0
11997,382155,21573912,2077,10197402,0,0
44800,272701,16797604,7660,7637491,0,0
17258,349108,21474740,2969,10112000,0,0
13057,190896,11303366,2267,5299861,0,0
8364,163927,9608912,1551,4518409,0,0
11115,289737,16851542,1956,7971420,0,0
13483,259457,16845710,2359,7991332,0,0
12622,178527,10892900,2111,5062689,0,0
5734,237179,16289673,912,8010003,0,0
8006,317892,22395494,1338,11093027,0,0
14938,171525,10461212,2461,4891177,0,0
11409,355794,22187976,2004,10486231,0,0
15656,299491,16903110,2664,7908404,0,0
15418,393186,22400314,2716,10548191,0,0
11258,349262,21608862,1984,10162603,0,0
15150,369603,22403913,2469,10578417,0,0
11800,168870,10251328,1979,4856195,0,0
9721,360750,21978840,1542,10305704,0,0
8622,164353,10455553,1282,4797753,0,0
5138,348392,22195311,665,10486118,0,0
13569,48312,2828993,1868,897005,0,0
11873,226481,13902895,1404,6591289,0,0
8643,94982,5640595,1323,2587211,0,0
13920,389403,21971112,1885,10413757,0,0
7892,98746,5706924,1210,2601817,0,0
12443,385447,22024642,2086,10307842,0,0
39935,265885,16839036,6771,7703518,0,0
18577,361404,21923270,3230,10365310,0,0
14488,171142,10500522,2451,4884840,0,0
6086,178391,10335666,1067,4923141,0,0
13091,279797,17428444,2251,8300547,0,0
13388,179036,11315850,2232,5271558,0,0
7931,333840,21784708,1329,10570117,0,0
8235,310777,22168770,1280,11002454,0,0
12760,175651,11100806,2096,5226146,0,0
12408,362951,22202653,2172,10564826,0,0
14104,398828,22395462,2456,10544741,0,0
17059,368370,21575403,2901,10163064,0,0
12184,373186,22390071,2006,10462960,0,0
9061,80516,4826169,1508,2183045,0,0
9759,373877,22297358,1773,10686244,0,0
8136,181077,11087892,1279,5160027,0,0
5969,350110,22008171,925,10274115,0,0
10963,273082,16823930,1502,7892968,0,0
16655,360037,21997169,2039,10448925,0,0
13462,382211,22373084,2267,10522102,0,0
12910,187211,11108243,2146,5192407,0,0
4083,86235,5008626,671,2348319,0,0
24952,85586,5699035,4460,2550125,0,0
26325,255965,16906325,4386,7758966,0,0
10073,361600,21973389,1685,10578522,0,0
9197,100456,6073601,1655,2808831,0,0
12065,173565,10473226,2035,4890370,0,0
14831,365769,22170473,2541,10571187,0,0
9218,87479,5735470,1509,2650081,0,0
10328,163588,10411090,1655,4922242,0,0
8779,348553,21563549,1503,10406960,0,0
8025,315716,22411214,1329,11114232,0,0
16221,341376,21767565,2777,10293280,0,0
19995,370133,21544719,3411,10100740,0,0
10888,205323,11311793,1847,5234386,0,0
14291,375053,21546439,2426,10200055,0,0
8642,85727,5645398,1416,2579119,0,0
9007,359938,21734245,1439,10251655,0,0
16657,368488,22157956,2939,10467696,0,0
8661,359570,22200464,1413,10409111,0,0
8552,341190,21559131,1364,10017291,0,0
13078,355801,21593071,1784,10210350,0,0
17244,372505,22176895,2472,10409316,0,0
19819,376491,21579555,3349,10193161,0,0
50345,356759,21743178,8729,9952623,0,0
16775,322957,20323235,2813,9604756,0,0
16749,360119,21731323,2874,10328289,0,0
12315,172534,10425301,2098,4869785,0,0
10801,275623,16577663,1891,7891230,0,0
10464,170750,10902148,1694,5193205,0,0
14206,357714,22199877,2394,10584015,0,0
6468,167292,11286797,999,5529166,0,0
8220,321775,22197582,1345,10912255,0,0
8939,183126,11108285,1506,5258222,0,0
14753,371259,21985636,2476,10439164,0,0
9966,99394,5716283,1586,2622174,0,0
10946,303537,16654772,1558,7868076,0,0
15301,371341,22391087,2667,10543575,0,0
7344,91947,5744081,1181,2631915,0,0
6521,168086,10240772,960,4793287,0,0
10974,180407,11000895,1947,5136839,0,0
10967,185725,11314862,1809,5306189,0,0
6126,363992,22000084,883,10375370,0,0
6867,172421,10967354,1161,5054985,0,0
9722,181764,11324403,1415,5240413,0,0
14251,359571,21604276,1701,10201400,0,0
14503,372359,22180420,2056,10420939,0,0
44717,379800,21616953,7437,10065460,0,0
16159,85828,5654566,2807,2522403,0,0
10940,173638,11305353,1805,5265955,0,0
11997,262770,15981558,2029,7630884,0,0
14588,184288,11309780,2510,5295630,0,0
5760,194570,10999980,970,5250663,0,0
14034,289154,16912543,2346,8028422,0,0
5108,181968,10881733,801,5228607,0,0
8424,176866,11298129,1435,5351012,0,0
3710,152831,10752784,532,5302709,0,0
9911,327123,22411900,1539,11018058,0,0
13127,344685,22395481,2252,11606899,0,0
11888,172761,10475860,1896,4888802,0,0
14343,404487,22170549,2472,10437964,0,0
5707,100522,5553152,1039,2588466,0,0
15625,365932,22403649,2705,10619575,0,0
5448,181816,11071246,864,5196676,0,0
6928,92392,5699502,1083,2616146,0,0
15874,366152,22039256,2818,10376263,0,0
11835,379131,22385035,2051,10438256,0,0
7921,184473,11322950,1236,5216915,0,0
6555,357445,21582565,953,10129127,0,0
11007,282086,16878502,1617,7893655,0,0
8971,386555,22391409,1510,10529738,0,0
43986,181309,10933828,7425,4882903,0,0
3857,85200,5340743,658,2546333,0,0
15787,348378,21442270,2797,10152552,0,0
15988,376848,21927074,2728,10420991,0,0
13998,288113,16895789,2277,8070774,0,0
7568,90692,5687061,1214,2690299,0,0
6551,163269,10907899,1041,5187534,0,0
9204,335283,22393882,1537,10883564,0,0
13140,316845,21583699,2077,10595517,0,0
11636,360835,21785119,2001,10493035,0,0
16618,383420,22413862,2689,10591568,0,0
17249,396875,22401328,2854,10576978,0,0
10785,171265,10346192,1829,4855268,0,0
10965,182250,11036454,1871,5142439,0,0
7690,177496,10705482,1271,4989012,0,0
11475,372483,22351654,2110,10549556,0,0
10254,96530,5731182,1701,2615485,0,0
11548,354569,21568323,1925,10120482,0,0
11055,359499,22388094,1465,10490695,0,0
11799,175554,10895475,1678,5051039,0,0
5541,180965,11103178,654,5215973,0,0
10395,283978,16886643,1550,7934139,0,0
44350,270756,16924123,7423,7896655,0,0
8520,354414,21982307,1422,10589243,0,0
11698,178931,11111610,2034,5286696,0,0
11082,185869,11114458,1831,5210393,0,0
6624,194736,10710646,1051,5063630,0,0
11318,299198,16893314,1835,7995928,0,0
7336,353258,22019896,1175,10650067,0,0
9561,342189,22390011,1666,10803013,0,0
7767,157867,11298758,1143,5567387,0,0
6494,160493,10902945,1031,5347968,0,0
14055,350560,22167044,2400,10651608,0,0
14906,352025,21590536,2364,10319898,0,0
11565,204482,11227427,1834,5233456,0,0
13167,202197,11240603,2126,5245374,0,0
8643,184652,10715880,1448,5072917,0,0
17480,379368,22180479,3012,10489146,0,0
13716,357748,21572651,2272,10123386,0,0
16869,348304,21745583,2967,10205031,0,0
10809,355278,21563151,1819,10167716,0,0
7437,352961,22169174,1164,10378463,0,0
8859,168090,10477140,1310,4859424,0,0
9329,353357,21774076,1342,10253824,0,0
41909,365404,21614331,7002,10043094,0,0
11344,167939,11190096,1863,5454348,0,0
13535,363150,22383167,2228,10874027,0,0
7068,41659,2660155,1173,1185199,0,0
7777,166408,10488705,1239,5069861,0,0
12841,357812,22099429,2211,10600054,0,0
11932,380700,22392444,2041,10683913,0,0
11012,152413,10875803,1758,5115175,0,0
13213,404386,27175083,2139,13204060,0,0
14370,325620,21536687,2359,10479993,0,0
12248,347509,21780035,2055,10481132,0,0
11993,189840,10984113,1991,5139177,0,0
19152,384817,21541258,2963,10147197,0,0
15569,195231,11024655,2592,5076770,0,0
5670,191675,11072754,943,5280735,0,0
11412,367589,22390166,1970,10567184,0,0
17107,344913,21577603,2954,10128773,0,0
11227,185200,11266723,1956,5259481,0,0
9028,182347,11302911,1422,5264222,0,0
3709,174773,10883255,499,5094896,0,0
8239,354278,22179234,1170,10371117,0,0
9770,181439,11296270,1415,5250722,0,0
4866,178634,10918318,613,5132207,0,0
36365,372863,22324384,6133,10416828,0,0
23077,252334,16800823,3850,8040782,0,0
9657,339645,22283370,1549,10845470,0,0
15879,351595,22185261,2749,10525519,0,0
14379,332780,22188957,2412,10553315,0,0
6685,156011,10877982,1066,5313200,0,0
13702,323102,22202923,2271,10868278,0,0
9383,177917,11300050,1547,5408472,0,0
8104,286115,16603633,1370,7951056,0,0
17481,278498,16499706,2766,7737354,0,0
15071,389152,22190820,2470,10543941,0,0
14127,374181,22390707,2490,10626437,0,0
7563,182769,11220414,1196,5242148,0,0
17221,353432,21990035,2943,10310554,0,0
12116,167296,10367871,2138,4827137,0,0
9568,175032,10896430,1546,5069373,0,0
3652,174937,10915330,498,5122755,0,0
8147,352530,22397132,1217,10423847,0,0
11142,346623,21619368,1396,10174285,0,0
12753,373047,22402583,1815,10567234,0,0
42507,335838,21580579,7100,10288933,0,0
8473,45690,2785605,1378,1220912,0,0
15989,352133,22386595,2710,10600690,0,0
8378,141928,10563231,1353,5019310,0,0
12539,343512,22195155,2194,10544735,0,0
8998,154165,10896845,1430,5305420,0,0
5320,148690,10690620,685,5293655,0,0
14815,260480,16896175,2466,8048745,0,0
13490,393812,22413975,2170,10681744,0,0
7447,94190,5604757,1322,2607294,0,0
8279,381394,22307176,1445,10639813,0,0
8272,91961,5390100,1444,2479343,0,0
8613,271892,16805367,1470,8023875,0,0
9317,276508,16816948,1502,7898070,0,0
15563,346674,21789078,2777,10276380,0,0
8290,86541,5721414,1416,2640917,0,0
7714,363538,21985605,1280,10385832,0,0
7477,346672,21962400,1166,10224373,0,0
10765,345957,21593694,1504,10108081,0,0
10557,358380,21766498,1429,10237313,0,0
20768,166760,10428010,3509,4823938,0,0
29692,384816,22191413,4792,10596513,0,0
12480,218239,12228034,1999,5800206,0,0
10886,173807,11339858,1826,5307391,0,0
10113,306288,21535448,1632,10322910,0,0
14047,171829,11312288,2329,5283591,0,0
6961,251224,16484367,1160,7954087,0,0
7755,160351,11297050,1211,5529562,0,0
10255,333892,22185189,1679,10736822,0,0
12921,381203,21991589,2127,10453412,0,0
15578,357595,22161424,2564,10647125,0,0
10200,43056,2499224,1443,817535,0,0
15095,174700,10451654,2558,4851826,0,0
5306,171736,11064281,846,5267324,0,0
13692,182062,11249682,2292,5207312,0,0
3893,178932,10720834,554,5040648,0,0
17576,369235,22393923,3123,10482495,0,0
12901,349857,21582527,2223,10162497,0,0
7504,350046,21980894,1184,10283863,0,0
8947,342341,21753654,1333,10129413,0,0
11220,362229,22409261,1582,10531477,0,0
34141,357246,21679492,5566,10064040,0,0
31287,404076,22413480,5056,10506818,0,0
11825,202419,11220551,1969,5311999,0,0
5871,168036,10922193,977,5165671,0,0
6257,87236,5706353,1027,2664338,0,0
4803,155447,10879586,726,5205493,0,0
5739,75409,5702202,889,2706471,0,0
8511,164058,10918064,1456,5162147,0,0
7643,337802,21973706,1357,10607166,0,0
9748,320598,22220786,1565,10875938,0,0
13609,175920,10933411,2258,5100081,0,0
6558,193425,10676160,1033,5031711,0,0
14599,360228,22391931,2402,10666343,0,0
11672,259827,15950849,2080,7662625,0,0
10660,175748,10893418,1815,5115873,0,0
4503,80368,5385805,764,2519445,0,0
12750,177799,10636626,2058,4907344,0,0
9873,183061,11142431,1684,5234898,0,0
13851,355349,22397731,2452,10534716,0,0
14272,176960,10496986,2343,4824344,0,0
3241,178075,11057957,457,5187728,0,0
6512,349918,22399909,1067,10434476,0,0
6159,354780,22376316,956,10551846,0,0
6522,362261,21630412,962,10227460,0,0
42952,384939,22033934,7291,10253294,0,0
9426,98143,5645729,1534,2576263,0,0
5186,190963,10469859,830,4977848,0,0
14046,380167,21330625,2408,10122213,0,0
8461,169605,11066530,1423,5181353,0,0
7573,312098,22006997,1230,10590222,0,0
14235,351685,22416857,2494,10631577,0,0
6344,87398,5755934,1120,2704672,0,0
6907,154480,10734177,1102,5218832,0,0
7655,322168,22226161,1233,10838974,0,0
11428,284574,16901435,1916,7963542,0,0
14533,373907,22104691,2401,10449153,0,0
15733,366068,22119145,2753,10689377,0,0
11455,181441,10912015,1966,5115773,0,0
13427,357340,21994926,2345,10320733,0,0
10164,370233,22212144,1708,10425392,0,0
19261,358958,21991476,3480,10303871,0,0
6479,85847,5647444,1106,2597364,0,0
15385,173472,10714142,2668,4948300,0,0
13481,363314,22011335,2238,10277488,0,0
8287,163423,10442970,1301,4793664,0,0
2616,173801,11006519,397,5139374,0,0
5440,88194,5701511,861,2606666,0,0
3711,174363,10925679,454,5132062,0,0
2607,84344,5188386,318,2441516,0,0
5307,87537,5403929,814,2506536,0,0
3361,91897,5613333,433,2623720,0,0
5417,188193,10889698,719,5113576,0,0
6107,108073,5703025,913,2623123,0,0
42371,386469,22020555,7120,10209897,0,0
11195,403267,22401351,1860,10556861,0,0
14627,333078,18935395,2438,8940669,0,0
6038,85989,5636549,1074,2595379,0,0
7500,323939,21705000,1226,10371930,0,0
13053,164927,11235033,2183,5276725,0,0
10552,348743,21933824,1861,10518579,0,0
10351,326430,22342812,1786,10873477,0,0
11141,334108,22327637,1866,10664854,0,0
10860,186202,10870522,1778,5041475,0,0
14110,362573,21598733,2327,10236274,0,0
9333,86224,5715654,1520,2720062,0,0
10625,356881,21983064,1845,10735424,0,0
12609,189869,11231886,2188,5272000,0,0
5062,85764,5401576,890,2524991,0,0
3314,83509,5626455,501,2643804,0,0
11421,364621,22005554,1890,10300229,0,0
6125,95520,5703676,999,2621737,0,0
10329,180396,10915173,1796,5111110,0,0
8279,91616,5710604,1444,2614522,0,0
3140,84928,5208302,565,2438151,0,0
3078,87442,5629997,493,2619260,0,0
13495,280004,16833168,2426,7916388,0,0
5421,355889,21929285,882,10279758,0,0
6756,264896,16879591,1050,7843376,0,0
8029,358383,22375314,1151,10529954,0,0
20842,377060,22042921,3487,10342348,0,0
38272,403954,22314654,6277,10304278,0,0
11779,187891,10619194,1929,4887545,0,0
9595,385137,22184530,1621,10572769,0,0
11573,280345,18667458,1967,8774554,0,0
13390,161772,10964691,2188,5124564,0,0
9055,173607,10627945,1561,4998654,0,0
12777,341358,22391321,2210,10768718,0,0
9186,327689,21744915,1506,10463736,0,0
14828,363392,22202819,2515,10471959,0,0
14127,350722,21566005,2267,10202769,0,0
8758,175191,11294995,1457,5513048,0,0
14345,362424,22180607,2567,10787869,0,0
15453,364038,21805407,2690,10278260,0,0
10467,93453,5632745,1758,2590175,0,0
8456,365806,21920075,1403,10253709,0,0
15950,264285,16830907,2800,7855990,0,0
6232,85354,5697503,1013,2625957,0,0
7797,172070,10930977,1353,5169485,0,0
11203,355870,22388689,1960,10438811,0,0
7298,336928,21796974,1086,10194337,0,0
10468,349144,21988831,1402,10376535,0,0
10604,188620,10387783,1616,4805862,0,0
46555,374357,21742118,7692,10101304,0,0
10135,188666,10740519,1632,5023220,0,0
8091,191533,10873730,1339,5067422,0,0
16129,377693,22112006,2737,10451296,0,0
7326,83299,5644306,1233,2578901,0,0
5874,164983,10963723,931,5154860,0,0
10387,179766,11302974,1699,5347331,0,0
7628,173072,10910012,1288,5223167,0,0
12383,362726,22380139,2132,10662386,0,0
11222,338879,22212402,1819,10646407,0,0
14247,353672,22161367,2487,10515963,0,0
9510,95913,5729297,1569,2602755,0,0
8838,168285,10438120,1405,4808805,0,0
11824,341738,21565116,2066,10509809,0,0
6987,86335,5697286,1134,2732432,0,0
7752,165656,10595265,1350,5153238,0,0
18358,369526,21910262,3171,10378361,0,0
6438,369886,22324334,1003,10633977,0,0
9558,183711,11088214,1609,5071747,0,0
14455,348441,22014063,2579,10366442,0,0
9152,166012,10874060,1515,5084392,0,0
12001,358302,22193831,2131,10354138,0,0
6016,262606,16823508,1003,7828261,0,0
8328,175631,11298281,1190,5209266,0,0
7632,355518,22011334,915,10377715,0,0
44270,399544,22234834,7329,10215311,0,0
14676,180383,10341066,2251,4788301,0,0
13984,385704,21697277,2246,10188856,0,0
14286,287975,16885084,2384,7965475,0,0
9567,257177,17041330,1670,8013813,0,0
7776,91928,5719450,1311,2632687,0,0
5889,177456,10887131,862,5230241,0,0
11772,271425,16884493,2017,8000201,0,0
8052,177300,11212137,1420,5309916,0,0
6984,345234,22339796,1147,10745310,0,0
11796,170132,11306678,1964,5313018,0,0
10206,384909,21992186,1727,10373425,0,0
16457,358362,22315017,2838,10653650,0,0
13956,352423,22220162,2376,10743700,0,0
13347,363840,21796481,2374,10303808,0,0
11627,186727,11068720,1880,5145845,0,0
10905,363723,22011529,1939,10309628,0,0
10926,348034,22195715,1897,10505633,0,0
11366,175602,11036986,1957,5133382,0,0
5549,335731,21924329,895,10293424,0,0
5615,167124,11092605,846,5168098,0,0
8245,340893,22019720,1043,10384066,0,0
9698,194959,11307829,1413,5289963,0,0
4161,190881,10896425,556,5154071,0,0
44194,381518,22206491,7280,10345710,0,0
13964,289291,16809650,2270,7831049,0,0
12838,268942,16890674,2169,8037239,0,0
8590,160050,10666693,1484,4984326,0,0
5632,179804,10905505,857,5219309,0,0
8228,86862,5673063,1359,2634225,0,0
6543,176002,10809359,1118,5160488,0,0
11705,359366,22390263,2046,10628656,0,0
10400,345044,21797815,1827,10404300,0,0
8593,81926,5219646,1435,2422932,0,0
12015,284689,16823395,2028,7961336,0,0
15150,377993,22177116,2610,10378347,0,0
17813,344913,21556825,3073,10303086,0,0
17226,357891,21711082,3026,10332981,0,0
8491,96017,5609866,1482,2608066,0,0
3857,93142,5608435,599,2664639,0,0
6755,379796,22197741,1081,10456253,0,0
10643,186188,11208567,1882,5238009,0,0
11945,361732,21608449,2105,10192324,0,0
9123,363439,22393278,1611,10508460,0,0
8563,171412,11036888,1346,5075213,0,0
3273,170594,10914513,450,5091065,0,0
6735,87653,5639350,1044,2555460,0,0
