bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
170026,91061,5191453,41996,236695,0,1
196514,95982,5554998,44286,251734,0,1
199525,97366,5639975,44932,253723,0,1
200810,97419,5641900,44995,253896,0,1
200620,97894,5641855,45134,254908,0,1
201573,97460,5641262,45049,254247,0,1
201127,97286,5640271,44955,253940,0,1
199639,97411,5654247,45041,256007,0,1
198093,95683,5548898,44240,249328,0,1
198249,96158,5574804,44377,252331,0,1
202672,97622,5640504,44877,253851,0,1
202465,97329,5641460,44923,253507,0,1
201046,96759,5576259,44524,251364,0,1
193658,91868,5298946,42269,238268,0,1
191414,98816,5677169,45688,257221,0,1
191643,99092,5682985,45765,258012,0,1
193557,99664,5596286,46065,259478,0,1
193269,99958,5614178,46119,261797,0,1
195354,101244,5679590,46763,263603,0,1
195683,101335,5678790,46795,263746,0,1
195330,101149,5684882,46750,263282,0,1
194773,101290,5669346,46608,263003,0,1
195028,101407,5682366,46751,263397,0,1
196119,101200,5680405,46785,263442,0,1
191177,98660,5523334,45575,254166,0,1
193717,100053,5619715,46063,262071,0,1
207830,99624,5635802,45901,260777,0,1
207468,99162,5639831,45846,260893,0,1
207142,99294,5642023,45808,260341,0,1
206608,99404,5642625,45818,260330,0,1
202136,98494,5661430,45279,262079,0,1
204947,99439,5644557,46037,261510,0,1
203753,99855,5643591,46045,261522,0,1
199063,96893,5456217,44552,251752,0,1
186226,101122,5641746,46356,264089,0,1
186659,101007,5643193,46481,264034,0,1
187102,101225,5649576,46597,264329,0,1
186967,101078,5641810,46557,264215,0,1
183211,99017,5509444,45531,257195,0,1
187555,101792,5671053,46708,266886,0,1
187050,101185,5647966,46582,264130,0,1
182330,98589,5473322,45322,256181,0,1
191782,95101,5343415,43705,246858,0,1
200752,99984,5610630,46028,259674,0,1
192230,95361,5345918,43772,247163,0,1
186985,101089,5647046,46577,263904,0,1
187683,101453,5669946,46738,266482,0,1
185910,100629,5610182,46319,259797,0,1
185561,100593,5585802,46222,263832,0,1
185206,99802,5572965,46004,260267,0,1
199651,99563,5606286,45828,257715,0,1
199923,99573,5607330,45872,258146,0,1
200927,99930,5611710,46011,258620,0,1
199263,99945,5615994,46045,258353,0,1
193918,100402,5617544,46282,260580,0,1
192594,94062,5308830,43296,245043,0,1
186864,100802,5636582,46526,264026,0,1
181799,98323,5471352,45180,255849,0,1
186718,100922,5639095,46488,264286,0,1
185878,100349,5606574,46299,260462,0,1
184593,99880,5583426,45954,263155,0,1
203679,100585,5645223,46415,259307,0,1
186081,100499,5593631,46366,264498,0,1
187049,100889,5614963,46636,260238,0,1
187591,101316,5667457,46739,266214,0,1
182250,98344,5467528,45320,254745,0,1
206692,99573,5639361,46072,259931,0,1
208471,99950,5639012,46069,260106,0,1
204255,100211,5639160,46157,260553,0,1
186858,100752,5615021,46574,259976,0,1
184473,99529,5555547,45917,258756,0,1
187017,101020,5611460,46623,259952,0,1
186077,100620,5588106,46376,264171,0,1
178134,95682,5317750,44154,248840,0,1
203259,100611,5638322,46390,258715,0,1
193134,94893,5342830,43801,246668,0,1
206004,100473,5638394,46301,261165,0,1
195186,94710,5303802,43705,247101,0,1
188375,101800,5642682,46950,264725,0,1
188618,101674,5648566,47013,264870,0,1
187279,101270,5624491,46669,263115,0,1
188852,101771,5663491,47062,267428,0,1
183658,96590,5355942,44498,251928,0,1
179130,96420,5315394,44356,250058,0,1
209412,100092,5635202,46367,261345,0,1
206131,100697,5645124,46472,261850,0,1
176003,94518,5325298,43560,246246,0,1
195057,93067,5294339,42938,239938,0,1
176194,94908,5333644,43618,246584,0,1
