bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
295668,341932,16630417,63844,2180359,0,1
417283,389072,20757681,81733,2487446,0,1
318842,267276,15510685,62962,1649355,0,1
111798,39320,3720707,18852,211387,0,1
262469,379322,16597033,58080,2494486,0,1
479722,362008,21582242,90774,2196184,0,1
350187,431174,20374999,76067,2776027,0,1
480649,335577,20541517,85466,2025600,0,1
76549,93655,4291591,15179,658318,0,1
346244,282195,16606005,69090,1680217,0,1
214209,221974,11267950,43049,1457027,0,1
75566,99797,4616055,16373,689020,0,1
217658,207641,10836436,40857,1313693,0,1
506748,355348,21888330,91954,2130869,0,1
94064,130407,5808046,20172,873816,0,1
462810,362832,21404695,89278,2194282,0,1
172697,255467,10955714,38410,1680983,0,1
196284,221898,11036856,42878,1414405,0,1
450996,426566,22408306,89104,2632243,0,1
474724,361407,21508242,90806,2179829,0,1
254595,386717,16967146,58355,2634687,0,1
413583,251788,16972754,75123,1456781,0,1
402543,449665,22412342,85643,2852700,0,1
254839,194696,11386590,47164,1213907,0,1
161175,254914,11066198,38036,1731321,0,1
484989,379105,22386273,93169,2272166,0,1
175434,258095,11375923,39491,1732759,0,1
481413,363683,21559003,91467,2215948,0,1
442624,417485,22410874,89163,2600007,0,1
388488,452056,21502049,81139,2931468,0,1
452551,240293,16978545,71759,1370728,0,1
415450,260220,16971204,71561,1551145,0,1
282470,366392,16969478,62563,2420957,0,1
467671,394816,22412626,90382,2473255,0,1
507334,340676,21509562,88651,1958016,0,1
330478,335259,16964242,65341,2208844,0,1
347531,300974,16846337,68807,1808202,0,1
419078,448234,22424734,84660,2941655,0,1
486264,364081,22172455,92478,2174136,0,1
182011,247689,11142466,39573,1656687,0,1
104246,112197,5707001,21521,769533,0,1
521461,315767,21455101,92021,1819638,0,1
319661,352846,16967108,61472,2361312,0,1
480123,203193,16975727,77493,1039574,0,1
288439,365704,16964134,61039,2451026,0,1
493964,367723,22417518,93327,2222689,0,1
361685,449653,21521142,79068,2914381,0,1
296712,145579,11396676,51479,809625,0,1
393819,471895,22227675,79256,3149351,0,1
414242,238504,16975936,74566,1377967,0,1
395109,432156,21429455,79662,2861724,0,1
299118,140950,11383186,51946,732751,0,1
386572,467968,21933216,79041,3033987,0,1
277456,129174,10537868,48715,690928,0,1
262066,179120,11042067,44567,1105721,0,1
264187,385079,16964999,59536,2648848,0,1
472398,359861,21424165,89548,2102311,0,1
476259,390470,22441741,93269,2287664,0,1
338571,498645,21712850,75581,3269983,0,1
481419,351349,21492955,90179,2041378,0,1
166412,237534,10468574,36786,1594186,0,1
277412,139798,11061597,50985,730347,0,1
354978,473488,21398051,76907,3093083,0,1
162080,73030,5779830,24382,431521,0,1
451953,216910,16919274,76153,1160160,0,1
183329,254791,11381170,40026,1683083,0,1
471175,356525,21563552,90330,2060328,0,1
259060,389885,16966080,58544,2583149,0,1
468754,353921,21434594,89759,2048428,0,1
175051,261311,11383294,39455,1736511,0,1
479547,357098,21741462,90944,2085832,0,1
272898,378433,16970688,61775,2518344,0,1
393476,269643,16965602,72422,1545725,0,1
280370,366135,16974774,62406,2366007,0,1
444921,374891,21404944,85612,2223794,0,1
190528,239841,11392393,41965,1613075,0,1
293600,122807,10887671,50698,579711,0,1
182042,238463,11056044,38802,1591546,0,1
386326,292749,16843542,65282,1808696,0,1
489466,342841,21553841,90357,2019469,0,1
283891,358347,16977376,62455,2358643,0,1
386880,265150,16971278,71061,1526866,0,1
146700,80621,5660726,24074,463654,0,1
483366,425809,22262623,87597,2638465,0,1
275162,170830,11388886,48615,952636,0,1
241231,212312,11064703,41542,1327327,0,1
550425,388781,22418764,87718,2341711,0,1
281988,159060,11391365,50608,864154,0,1
213347,227868,11058841,41321,1429868,0,1
347699,337058,16979103,62880,2138129,0,1
437105,228685,15851598,66198,1304900,0,1
474651,383601,22271405,90054,2337358,0,1
478535,369960,22225131,92519,2176045,0,1
360670,496928,22414946,80190,3228123,0,1
302513,134173,11391370,52319,650918,0,1
345278,321416,16889748,63181,2082835,0,1
516002,365397,22442812,92667,2153604,0,1
207845,207429,10467823,39670,1331020,0,1
279836,174473,11108486,44684,1044435,0,1
346852,314170,16975087,66686,1996308,0,1
355572,299618,16975826,67693,1794361,0,1
479652,388178,21451675,82085,2425416,0,1
308086,124574,11387470,53733,569242,0,1
228130,196864,10896918,42231,1276957,0,1
272095,188376,11027677,42583,1197455,0,1
338643,318752,16975290,66957,1925927,0,1
155153,65254,5664505,26592,302978,0,1
174428,270086,11262594,38342,1760454,0,1
474531,375868,21443471,86181,2261142,0,1
254642,179645,11181010,46385,1060469,0,1
424866,448636,22218869,81892,2933478,0,1
405939,251455,16970569,73999,1447367,0,1
322716,326129,16981613,63350,2177493,0,1
495434,340896,21424270,89710,1960456,0,1
185509,249578,11172264,39099,1695649,0,1
563055,320588,22155842,97519,1778150,0,1
181212,259186,11387986,39767,1793607,0,1
210295,216097,11062159,41621,1390026,0,1
604398,299514,22413964,98774,1571135,0,1
179276,265140,11383396,39332,1720429,0,1
471903,206816,16974988,76381,1046521,0,1
386818,469700,21431902,75967,3059785,0,1
282008,148543,11386319,51235,772453,0,1
210590,220250,10904520,41414,1372608,0,1
163522,263766,11063358,37913,1697258,0,1
413263,243903,16970683,75122,1311326,0,1
424076,278179,16920322,68040,1676485,0,1
317397,321277,15852035,59189,2052377,0,1
287447,141900,11184188,50493,734258,0,1
396190,466050,22194926,81070,2970702,0,1
437130,237043,16972300,73594,1279314,0,1
455542,402402,21424648,82375,2464420,0,1
255129,216203,11388103,42924,1357456,0,1
253163,167258,10877506,46775,941796,0,1
228822,209033,11087050,43294,1288231,0,1
172560,290717,11391650,38481,1880735,0,1
213093,187322,10408703,42728,1111758,0,1
390243,283414,16984504,69753,1641507,0,1
409557,438700,21407139,79795,2790476,0,1
282710,156874,11375960,49709,838261,0,1
332477,317158,16120334,60300,1978859,0,1
474662,348428,21525626,90448,1985305,0,1
221928,323730,14179177,49546,2115286,0,1
495540,372461,22481279,93775,2148356,0,1
392935,457558,22419307,84014,2886459,0,1
321655,246616,14662378,59920,1443056,0,1
171761,254138,11088785,38421,1677030,0,1
405211,241768,16974960,74076,1290209,0,1
271923,384030,16968452,59314,2531135,0,1
97176,124446,5661146,20642,842263,0,1
302366,126441,11270346,53742,560248,0,1
107309,129730,5977792,22035,866502,0,1
67673,90317,4031688,14536,573588,0,1
346186,344838,18313654,72390,2124703,0,1
330498,325731,17054409,65677,2019610,0,1
38349,40676,2086182,7595,289860,0,1
477439,368556,22152394,91822,2086192,0,1
89829,123458,5196647,18276,759676,0,1
76417,124000,5226847,17629,821733,0,1
171439,252891,11096011,38294,1677922,0,1
439968,298754,19249308,81860,1657118,0,1
173274,249039,11080111,38589,1713346,0,1
481637,350443,21742531,91238,2027640,0,1
464803,442338,22702318,86050,2808575,0,1
395693,237791,16065135,70644,1279169,0,1
403249,415439,20516616,75593,2655984,0,1
47704,18303,1706255,7649,89507,0,1
536495,281293,20680644,90242,1513098,0,1
274675,378237,16989673,60358,2533330,0,1
501307,360463,21970418,93380,2058968,0,1
389468,361479,18679249,69961,2286086,0,1
411350,241968,16993892,75108,1325128,0,1
264272,404497,17615298,60818,2731201,0,1
282477,129903,10957606,50438,621895,0,1
284990,333000,16146135,59310,2169274,0,1
81921,125431,5619376,19287,883411,0,1
498381,368385,22407722,94159,2105169,0,1
411457,400073,21515259,84677,2468285,0,1
318771,332907,16972826,64529,2087395,0,1
175941,217834,10295823,38638,1441029,0,1
467533,363667,21521542,89057,2169992,0,1
327356,308185,16968103,67049,1954649,0,1
426034,438337,22436350,85818,2767720,0,1
49982,66774,3152148,11179,475948,0,1
173213,109108,7472187,32681,588967,0,1
316087,240222,14533467,59199,1460109,0,1
367655,388967,20266879,78019,2528835,0,1
323254,281974,15782337,62596,1778650,0,1
17229,21532,1077483,3763,168806,0,1
71614,104875,4664509,16167,741243,0,1
253590,209754,12451889,50956,1275243,0,1
228603,143073,9779188,41327,826471,0,1
26053,26318,1321419,5096,178411,0,1
362980,426887,21027593,79401,2778056,0,1
164736,67404,6132460,28737,280185,0,1
275195,145170,10407274,43595,855211,0,1
89468,95279,4783816,17248,664296,0,1
417820,419521,22167597,85460,2601976,0,1
152911,67661,5796639,26309,333535,0,1
345652,490554,21563578,75055,3259592,0,1
460486,283554,19295090,83999,1539062,0,1
180306,235135,10970805,38654,1585470,0,1
93622,126772,5748694,20067,844243,0,1
485430,337250,21671339,91190,1890708,0,1
193187,250522,11387316,40067,1664761,0,1
231246,156815,10381107,44285,894023,0,1
398593,390077,20336707,77922,2467460,0,1
494244,360776,22416314,93037,2040094,0,1
194697,249788,11390148,39854,1662693,0,1
176453,246820,11062662,38492,1629507,0,1
413655,230708,17002718,74264,1206116,0,1
363943,309494,16970419,64559,1978822,0,1
475954,348727,21424352,89180,1938180,0,1
178285,253879,11166502,38624,1708981,0,1
473914,371092,22224134,91144,2116747,0,1
382035,306485,16969710,65207,1939917,0,1
315255,326154,16978538,64491,2078373,0,1
441747,378167,21430650,85149,2310189,0,1
254282,200607,11198598,42555,1284766,0,1
490214,360414,22166446,92093,2034318,0,1
97128,129320,5809659,20173,876520,0,1
173214,230878,10404166,36225,1517218,0,1
493387,367731,22413053,92815,2087637,0,1
424419,389161,21468946,85152,2333337,0,1
143312,80260,5792158,25150,449381,0,1
350783,467671,21525248,78331,3028382,0,1
577641,313751,22408010,95825,1721400,0,1
389722,420313,21506491,80857,2698705,0,1
445175,415304,22312529,86629,2547601,0,1
213016,213950,11391620,43820,1333166,0,1
129988,52035,4713814,22320,215726,0,1
405310,443883,22283905,83715,2875924,0,1
110844,104859,5808290,22534,679977,0,1
276531,113786,10370497,48213,498518,0,1
466444,411821,21956513,83462,2641031,0,1
499444,363056,22414167,94498,2067136,0,1
394322,437842,21489598,80017,2794780,0,1
159571,71145,5802773,25436,395660,0,1
282238,128245,10696570,48732,624183,0,1
182547,240565,11032546,39030,1592501,0,1
450475,363260,21424874,87421,2111995,0,1
211933,227085,11389294,42058,1503949,0,1
436357,383495,21698230,86595,2345563,0,1
146220,77969,5824193,25332,438012,0,1
170351,228118,10442690,36353,1542112,0,1
474362,380658,21956530,90657,2203680,0,1
215388,227248,11322698,41949,1480704,0,1
182901,246648,11147024,39360,1628641,0,1
256121,156178,11038011,48184,832643,0,1
327319,326396,16970625,64271,2088343,0,1
487094,349598,21425883,86547,2069333,0,1
458631,395828,22440406,88641,2448328,0,1
247669,207477,11173735,42309,1345745,0,1
276465,130332,10834215,49848,600578,0,1
470722,227679,16969202,72542,1283081,0,1
391260,431386,21416322,78870,2864208,0,1
300765,131542,11398844,52118,617777,0,1
278144,170766,10878758,44125,1059279,0,1
83866,123346,5315301,18336,842488,0,1
493360,357963,21513470,87587,2154943,0,1
355384,289075,16967081,67805,1805235,0,1
314967,322283,16977010,65066,2096931,0,1
456428,407713,22410570,88856,2501220,0,1
217812,212047,11394382,43465,1360585,0,1
285280,134981,11067707,50083,658355,0,1
275719,372094,16979583,59287,2474996,0,1
404868,236390,16976441,74485,1232712,0,1
348193,466401,21427822,76040,3136657,0,1
296288,131379,11200538,52338,598228,0,1
373482,483371,22218822,79994,3240683,0,1
412689,232794,16972835,74373,1229890,0,1
274044,374790,16968898,59464,2518116,0,1
510092,305393,21442831,92633,1625413,0,1
283330,170610,11202599,45127,1037146,0,1
503614,388217,22118958,84972,2444038,0,1
416640,235030,16978059,74416,1230066,0,1
98723,122999,5654331,20081,835400,0,1
171141,248064,11229513,39453,1703295,0,1
477453,336108,21442929,90451,1945166,0,1
96900,123409,5772030,20666,866209,0,1
420600,440052,22406727,84743,2795558,0,1
485686,335925,21591323,90956,1887540,0,1
267573,372382,16974190,59379,2569667,0,1
499234,356479,22407234,93854,2051625,0,1
444105,402244,22444335,88591,2424366,0,1
388859,435092,21504733,79721,2837450,0,1
241190,173136,11121358,46407,992182,0,1
424973,420216,22168830,84633,2661654,0,1
496591,354375,22426866,93352,2006860,0,1
284532,178308,11393945,45499,1096573,0,1
181782,241816,11059526,38416,1642063,0,1
415356,238773,16973091,75512,1267011,0,1
371339,477910,22421794,80133,3143823,0,1
467336,356479,21495854,87970,2035898,0,1
317475,319968,16978866,65464,1986508,0,1
360532,292596,16969942,67899,1769858,0,1
309139,331610,16980756,64389,2129434,0,1
444804,219186,16978631,74502,1135820,0,1
286486,340660,15845650,56175,2254929,0,1
240594,181169,11210838,46035,1070514,0,1
425601,421385,22182851,85284,2627566,0,1
97792,122590,5807613,20728,831823,0,1
265104,120152,10384712,47575,554279,0,1
209794,197214,10580983,40646,1286100,0,1
381396,309330,16966499,65556,1954530,0,1
407323,233912,16973683,74173,1239430,0,1
548777,338044,21425295,85514,2033059,0,1
186742,247261,11387212,40066,1673526,0,1
271314,141153,10910563,48831,707781,0,1
228204,199567,11052814,43620,1232084,0,1
285971,353547,16973967,61933,2330185,0,1
479944,374374,22416763,91291,2218221,0,1
458731,353533,21524417,88159,2042093,0,1
300251,348927,16963640,62024,2298194,0,1
375303,272084,16974709,71695,1564141,0,1
312374,339351,16877774,63274,2185902,0,1
362483,282369,16972758,70183,1664429,0,1
326636,333791,16960978,64734,2084746,0,1
172174,229534,10257667,36605,1455608,0,1
299878,127487,11214445,52581,561879,0,1
198284,221751,10767637,39893,1444276,0,1
451195,392023,22414426,89158,2350390,0,1
229296,220919,11385234,43909,1410221,0,1
174806,245883,11075324,38789,1680866,0,1
408482,233162,16873588,74164,1204361,0,1
330930,470729,21347333,74247,3154090,0,1
488391,365119,22439098,92254,2112634,0,1
172885,230890,10688798,37611,1569310,0,1
485867,334331,21570790,90494,1871766,0,1
93813,122255,5656609,20120,853127,0,1
206194,208506,11265158,43659,1319337,0,1
442533,379923,21437870,86019,2283154,0,1
489802,360866,22444122,93156,2032409,0,1
186252,247997,11212738,39503,1686967,0,1
473261,359780,22005304,91184,2043960,0,1
286148,368913,16982293,60128,2417700,0,1
474729,334700,21432752,89998,1861795,0,1
385560,458533,22435602,82422,2974369,0,1
274647,134888,10666526,47884,671685,0,1
353196,461195,21606746,77819,3030321,0,1
392994,253042,16970479,72024,1411028,0,1
389943,408768,21428894,81480,2541448,0,1
257672,170039,11082584,46765,962021,0,1
398621,433288,22210070,84461,2701364,0,1
441689,415095,22411797,87542,2525437,0,1
496310,364487,22442674,93556,2013586,0,1
381161,456237,22203443,81999,2889335,0,1
458578,395117,22220618,88705,2357570,0,1
359435,279270,16979438,69800,1614585,0,1
412588,445041,22436906,84360,2879797,0,1
262632,165741,11390770,48720,901085,0,1
237361,186417,11062805,44734,1107589,0,1
273782,367103,16971782,60333,2397729,0,1
407163,253539,16967368,73709,1371515,0,1
275479,368029,16970158,59532,2482365,0,1
481847,330427,21423850,90220,1848092,0,1
184125,253578,11377794,39736,1727338,0,1
116695,96035,5715568,23098,565860,0,1
454520,374555,21639881,87010,2189372,0,1
332515,305653,16971140,66577,1828057,0,1
390534,263363,16883966,70039,1516875,0,1
326968,343254,16967029,61858,2240251,0,1
414508,234088,16973995,75047,1227257,0,1
363205,448218,21432981,78701,2900513,0,1
298622,134547,11388771,51941,637460,0,1
91871,109076,5142378,18645,747526,0,1
116045,98805,5650031,22118,621135,0,1
251873,198201,11031055,42233,1289693,0,1
427167,246566,16972112,70974,1378692,0,1
363740,287184,16965940,68528,1685672,0,1
423259,375914,21444214,85182,2236073,0,1
231829,205173,11386814,44538,1275472,0,1
90405,108404,5146068,18746,710497,0,1
87205,124117,5685212,19774,853111,0,1
242934,163852,11034872,46859,909298,0,1
339895,314559,16964938,66691,1970862,0,1
481766,359939,22411673,92552,2056592,0,1
200012,239953,11388275,41193,1608983,0,1
170533,241976,11061399,38869,1640217,0,1
593555,285040,22417163,98566,1451401,0,1
372290,439861,21512254,80335,2757034,0,1
371356,285821,16964698,70182,1695223,0,1
375875,295783,16974286,65254,1903648,0,1
496665,350266,22414309,93261,2007996,0,1
183408,249411,11406915,39900,1652182,0,1
249995,156315,11051162,47564,840787,0,1
411647,437209,22409795,84377,2765537,0,1
478474,332754,21396278,90025,1831281,0,1
97004,125314,5797218,20408,844827,0,1
183396,237195,10889063,38640,1593759,0,1
274019,134310,10846783,49467,636643,0,1
303514,345529,16968442,62572,2244108,0,1
473662,334735,21438131,89893,1859580,0,1
100297,121547,5775224,20488,821534,0,1
563020,344400,21749265,88739,2020883,0,1
385116,252250,16975423,71877,1406251,0,1
362402,448173,21439275,77425,2916289,0,1
270833,147856,11194354,49410,752949,0,1
515327,373613,22209709,88810,2219172,0,1
341715,301874,16973015,67157,1852037,0,1
438710,422507,22406430,86934,2631478,0,1
488158,341071,21518733,91236,1863206,0,1
284397,369861,16965262,60302,2400919,0,1
498166,353940,22393255,93773,1968344,0,1
287276,357083,16972562,61041,2333359,0,1
151259,62739,5657982,26484,255857,0,1
245080,154023,10464688,44400,891577,0,1
175344,243732,11018937,38712,1612163,0,1
502017,359957,22422464,94894,2021078,0,1
375003,435520,21507004,81251,2737241,0,1
460543,401006,22415913,89495,2366458,0,1
206872,215645,11186190,42191,1361231,0,1
464976,381101,22217014,89501,2202785,0,1
343836,296522,16974184,68161,1760966,0,1
336664,311781,16896740,66210,1873713,0,1
339042,294270,16986266,68026,1748722,0,1
403638,416070,21431188,81898,2556530,0,1
244442,191487,11387698,47513,1085937,0,1
256220,161753,10877977,46168,910500,0,1
173782,239724,11034623,39192,1592191,0,1
378803,260317,16971332,71525,1453645,0,1
310458,338959,16973992,63605,2189487,0,1
473261,342414,21450356,90505,1893691,0,1
186069,252680,11384250,39757,1655298,0,1
482389,349677,21729683,91254,1945258,0,1
278327,366712,16970661,59756,2431545,0,1
393419,239918,16978381,73195,1290965,0,1
355397,452502,21435156,76858,3061407,0,1
291505,135115,11387633,52112,636186,0,1
207828,207704,10882442,41176,1344913,0,1
85698,114474,5307099,18973,750240,0,1
475348,335228,21536447,90699,1849944,0,1
275615,363658,16966530,60104,2443953,0,1
409724,231820,16972709,74860,1223600,0,1
276443,366234,16974524,60821,2431925,0,1
407188,232606,16971668,74393,1206707,0,1
269759,366897,16975074,59587,2447903,0,1
473832,332733,21440173,89891,1848419,0,1
180290,243399,11204398,39641,1604583,0,1
494578,349604,22206106,93228,1954208,0,1
411951,233121,16968544,74173,1207848,0,1
370330,428183,21465216,79551,2736346,0,1
155465,62879,5775909,26715,282136,0,1
381688,443465,21730947,79952,2795124,0,1
409294,231397,16893101,74540,1176103,0,1
441854,398336,21345111,80825,2498222,0,1
248805,176344,11397459,47566,987625,0,1
244364,165558,10521857,44504,932379,0,1
175734,244415,11279002,39703,1665867,0,1
383759,250531,16973903,72160,1387527,0,1
294784,351011,16970048,61920,2262828,0,1
472974,338078,21448466,89893,1855401,0,1
180926,240678,11197233,39479,1612511,0,1
204992,206570,11007446,42573,1288185,0,1
457507,395092,22280750,88356,2332540,0,1
99252,122837,5809890,20760,829816,0,1
246248,154263,10697857,45989,853016,0,1
143284,59218,5326572,24869,243387,0,1
99554,118399,5716713,20437,832306,0,1
416409,422968,22418208,85850,2644187,0,1
420090,399653,21497723,84098,2441523,0,1
536246,318047,22421874,96751,1691489,0,1
516659,390149,22440518,86450,2412450,0,1
190945,197630,10487338,40106,1276918,0,1
466905,376726,22020802,88558,2211249,0,1
341832,291694,16979022,68022,1762006,0,1
336331,311825,16966404,65862,1935992,0,1
544216,331724,21440512,86263,1980404,0,1
289583,139367,11389068,51422,661555,0,1
213940,208894,10881527,41524,1337975,0,1
177398,248200,11089482,38728,1637813,0,1
495084,359565,22409663,93042,1999417,0,1
438831,410890,22444141,88171,2529376,0,1
236236,182716,10999954,44511,1085780,0,1
416157,412355,22238826,86055,2537524,0,1
340561,304442,16970862,66321,1856280,0,1
483565,361949,22416430,93181,2050029,0,1
195374,240473,11390750,40659,1602741,0,1
173960,236052,11067254,39022,1605608,0,1
410583,236369,16968303,74038,1253450,0,1
379859,419584,21448814,81712,2578115,0,1
269510,166140,11391036,48494,915097,0,1
176899,232999,10856614,38497,1549593,0,1
209316,195745,11091785,43831,1193785,0,1
455994,402607,22408298,88738,2397152,0,1
497435,355237,22444507,93860,1963219,0,1
379339,446184,22142142,82675,2829824,0,1
281912,146133,11162286,49456,741255,0,1
363591,430317,21511194,79781,2823837,0,1
151922,62489,5685679,26456,281179,0,1
214304,179989,10377937,41185,1144731,0,1
287131,344425,16978796,62620,2258933,0,1
296755,133306,11256685,51608,591400,0,1
90597,121023,5630517,19663,825906,0,1
398241,402244,21452409,83184,2432057,0,1
249762,186969,11385154,46518,1096529,0,1
176748,231068,10861360,38454,1539531,0,1
231966,173999,11095962,45934,1007023,0,1
348731,300554,16965366,67701,1822821,0,1
185323,238331,11254166,40937,1558243,0,1
143780,62528,5641847,25972,282278,0,1
410142,403732,21427306,82722,2497744,0,1
234464,181669,11201034,45813,1082920,0,1
255849,156082,10795321,46101,856504,0,1
269171,367893,16966414,59818,2420289,0,1
409333,231427,16974867,74073,1228232,0,1
370194,431639,21444255,80020,2741832,0,1
285457,150078,11365302,50290,772778,0,1
363147,460849,21732006,78491,2987443,0,1
387895,260716,16967054,71579,1460304,0,1
349117,303208,16962955,65131,1917806,0,1
534557,296374,21453721,92969,1559262,0,1
245206,212814,11385999,42423,1354515,0,1
178747,243243,10882014,38593,1587095,0,1
285624,129886,11033199,51432,586560,0,1
289490,352809,16964352,61603,2256146,0,1
422175,251896,16975858,70592,1408560,0,1
360995,288163,16969867,68445,1677254,0,1
429813,365874,21428303,86944,2124353,0,1
379515,471721,22456261,82188,2987809,0,1
279111,121393,10660861,49142,538355,0,1
229202,191882,11045571,43603,1146047,0,1
349121,323080,16963281,63495,2013509,0,1
409946,232179,16979514,74566,1196461,0,1
269225,370032,16968566,60024,2408305,0,1
473886,337349,21438576,89885,1852613,0,1
181140,239248,11202672,39992,1580912,0,1
492011,349010,22217878,92903,1918383,0,1
295282,348550,16975155,63442,2212887,0,1
386914,258185,16973921,71350,1462126,0,1
403745,392266,21442203,83653,2355374,0,1
240986,185592,11199315,45326,1102447,0,1
424454,408883,22223302,87304,2429864,0,1
417250,435946,22414652,85333,2700821,0,1
257977,167408,11387698,48525,913925,0,1
142447,60709,5339866,24729,261518,0,1
94923,120829,5671102,20059,812827,0,1
423773,416300,22415518,87220,2527799,0,1
403242,418335,21452294,81834,2557584,0,1
499246,354999,22198974,93697,1971974,0,1
176753,231262,10712790,38329,1496200,0,1
216600,190677,11045992,44015,1147210,0,1
444908,406257,22413362,87621,2444875,0,1
229041,195490,11390060,45839,1163642,0,1
142699,59344,5337477,24827,242069,0,1
123177,92469,5645634,22792,566892,0,1
268756,372632,16833630,60127,2378094,0,1
483983,334429,21508370,91002,1836687,0,1
309251,325926,16975610,65798,2039321,0,1
368243,279445,16977582,69410,1611609,0,1
456117,385112,22414050,90397,2230451,0,1
216100,219307,11387870,43159,1370266,0,1
169204,242373,11061703,38855,1583443,0,1
410660,230152,16972374,74324,1198215,0,1
366403,426547,21431518,80318,2668835,0,1
285054,155076,11383946,50597,817434,0,1
378352,432224,21731390,81652,2706745,0,1
455723,398741,22411524,89616,2373836,0,1
226340,198436,11397062,45517,1202472,0,1
269751,150377,11039469,48180,788153,0,1
269023,368895,16967963,60106,2429255,0,1
475174,336235,21429959,90210,1871653,0,1
185205,244827,11373206,40800,1593816,0,1
273115,138296,10881026,49328,681208,0,1
217339,206328,11084077,43090,1283848,0,1
190696,237623,11392501,41287,1533555,0,1
277695,144399,10394594,43264,821957,0,1
396373,251925,16973793,72170,1353038,0,1
395221,396576,21424289,82745,2444734,0,1
419022,428518,22260218,85323,2635527,0,1
492256,350898,22193198,93067,1907903,0,1
430158,426245,22438994,88342,2529601,0,1
246796,173450,11020102,45510,1011227,0,1
453701,411985,21994598,82830,2561709,0,1
411035,231688,16968393,74267,1196129,0,1
378114,419270,21429306,81351,2595405,0,1
274909,163689,11388635,49233,878327,0,1
385744,429568,21716758,82593,2582486,0,1
258556,141010,10435862,45695,741520,0,1
171565,237681,11080456,39202,1658280,0,1
94391,123275,5652716,20507,799600,0,1
278700,140569,11231929,51241,668330,0,1
300870,350162,16967166,63437,2167384,0,1
477906,343521,21442828,91354,1848691,0,1
395709,446459,22235449,84129,2691972,0,1
274405,157732,11170855,48678,832313,0,1
366843,445715,21515305,79820,2762221,0,1
155860,63407,5803090,26730,284254,0,1
213820,198503,10831189,41991,1212545,0,1
285964,334161,16339560,61369,2059488,0,1
155700,63409,5811196,26864,286547,0,1
215104,180997,10380857,41209,1093113,0,1
167156,236373,10807048,37791,1541501,0,1
411464,238466,16968662,75697,1236170,0,1
275382,370380,16972318,60647,2392037,0,1
473418,344836,21434486,89729,1893490,0,1
183086,246021,11198801,39433,1591003,0,1
490523,349948,22195444,92677,1903382,0,1
271632,373403,16966529,60070,2378343,0,1
494382,361828,22423296,93424,2004402,0,1
129153,101023,5794159,23622,607070,0,1
177426,236202,10929378,38836,1536973,0,1
200171,197228,10827840,42444,1190565,0,1
455800,400485,22400959,89404,2320093,0,1
475888,336775,21511234,90525,1824286,0,1
399050,450191,22405125,85832,2768307,0,1
448397,404853,22479366,88837,2433331,0,1
483071,333848,21559495,91050,1846067,0,1
274502,368370,16969002,60872,2422126,0,1
412634,232112,16966570,74656,1186183,0,1
272314,370972,16973031,59903,2399926,0,1
410971,231965,16973863,74404,1198442,0,1
366634,433811,21426609,79943,2720045,0,1
157048,63468,5779091,26928,285399,0,1
380005,445413,21732706,80819,2799624,0,1
482726,339650,21454603,90510,1850813,0,1
185643,239690,11167411,39728,1558826,0,1
491229,357982,22203590,92741,1945674,0,1
290730,354872,16967386,63199,2180012,0,1
396302,258158,16974414,72649,1388251,0,1
429932,400144,22462989,90842,2361258,0,1
422784,439569,22441586,85407,2658620,0,1
85395,103403,4939942,18232,651244,0,1
144739,63058,5655119,26229,284235,0,1
426719,415649,22009716,85252,2508685,0,1
494006,358273,22406210,93583,1985210,0,1
186583,248293,11386841,41027,1585308,0,1
230569,178002,11072330,45946,1009907,0,1
351492,310707,16973534,67908,1848696,0,1
335338,301337,16967506,67517,1779347,0,1
237800,158665,10254319,43356,854944,0,1
184047,253166,11383551,40481,1611923,0,1
220070,190970,10984626,44671,1073505,0,1
436813,407383,22199894,86830,2403934,0,1
495183,356832,22415608,93915,1944998,0,1
190098,247957,11390436,40746,1600964,0,1
218844,192537,11075715,44601,1124622,0,1
439081,413770,22224890,87188,2436327,0,1
384478,255884,16948394,72574,1362851,0,1
292164,351413,16975053,62095,2215991,0,1
471539,335896,21439922,89884,1854442,0,1
397417,435746,22234603,84623,2627705,0,1
265597,169320,11118030,47688,914605,0,1
383085,426623,21526910,81239,2620455,0,1
371959,282001,16967428,69427,1608967,0,1
424526,382659,21438162,85343,2242561,0,1
228282,199592,11196999,43950,1220318,0,1
439436,400012,22219825,88666,2361440,0,1
408102,465573,22411781,84653,2810272,0,1
275838,150820,11300330,50249,767963,0,1
223990,201112,11094980,43633,1210057,0,1
300366,330944,16973282,64418,2008432,0,1
441693,373208,21421498,86119,2118868,0,1
204720,215488,11205846,42876,1297030,0,1
462028,384541,22170694,89467,2186094,0,1
100476,122971,5771987,21071,771264,0,1
254046,151734,10814919,47801,776605,0,1
320838,328600,16960966,64796,1937619,0,1
467664,341444,21436770,89749,1819612,0,1
100553,123636,5761415,20730,782330,0,1
421241,397032,21758666,86108,2280815,0,1
388946,269746,16974493,69790,1512888,0,1
447071,383456,21428924,85238,2176993,0,1
157676,64124,5784314,27049,288914,0,1
408671,430056,21753665,81603,2585578,0,1
534889,337666,22417596,94961,1779848,0,1
253552,351232,15887771,57038,2150409,0,1
293437,123517,11104662,51682,537134,0,1
370884,471327,22212939,81274,2868933,0,1
150091,62769,5653325,26582,259240,0,1
250690,154170,10478256,45074,820641,0,1
