bus_accesses,llc_accesses,cycles,llc_misses,instr,cluster,phase
553340,240029,21439399,96366,2387921,0,1
261120,111493,10648971,54441,1045992,0,1
238288,94083,11105159,45198,2104209,0,1
362484,130874,16970394,62714,3626916,0,1
517318,222193,21412448,108279,2289093,0,1
484396,175836,22428822,84269,4881180,0,1
312270,108827,10628102,53486,1554319,0,1
518030,222554,21530970,108558,2072572,0,1
403062,175326,16971819,85524,1684770,0,1
453562,166766,21419005,79788,4609417,0,1
252996,120852,11390314,45758,1812155,0,1
545943,243993,21933994,91592,3004114,0,1
240755,86922,10951632,41452,2402982,0,1
532781,205052,21521328,91957,3702807,0,1
564320,271160,22424646,101126,2528676,0,1
458636,166344,21506184,79957,4608231,0,1
442696,181755,16998302,77158,2600377,0,1
577999,257742,21989142,96574,2504147,0,1
409178,177684,16973762,86762,1654536,0,1
361849,133753,16984295,63897,3578766,0,1
516120,204729,21975934,99564,3321798,0,1
488039,194040,22339322,93625,3873658,0,1
237924,85348,11170918,40913,2377923,0,1
591235,235469,21951026,115174,2437726,0,1
134165,55671,5799554,27084,768551,0,1
122213,44538,5731887,21386,1241567,0,1
232038,84378,10804933,40475,2354823,0,1
511047,204869,21724424,100007,3058319,0,1
260661,110195,10452394,53701,1054723,0,1
260327,114403,11033731,55889,1075317,0,1
484176,186176,22392294,89671,4209147,0,1
453294,216903,21478162,83479,3395614,0,1
483089,209146,16996730,84543,1895797,0,1
512017,217570,21963895,105905,2731544,0,1
487672,181118,22420484,84515,4679214,0,1
244945,137310,11181142,46310,1414172,0,1
268779,125599,10579693,44668,1254336,0,1
442521,174073,16981448,84505,1721980,0,1
367090,145894,16871167,70226,2981576,0,1
123279,44423,5671852,21310,1221513,0,1
121620,43987,5627107,21050,1217416,0,1
523503,219209,21540556,106791,2535793,0,1
367033,137499,16978918,65888,3464201,0,1
142656,60446,5763588,29443,576635,0,1
526662,227431,21735086,111071,2111145,0,1
383855,154046,16966130,74430,2786096,0,1
469870,193098,21446426,82992,4192887,0,1
245938,138872,11162066,47120,1435371,0,1
552864,205134,22211354,89097,3871332,0,1
419750,148891,16993074,72315,3360009,0,1
545556,229120,21998383,111975,2286015,0,1
363677,132251,16965258,63439,3671003,0,1
442862,167096,16997758,75745,2938872,0,1
543272,258163,21980334,91835,2517628,0,1
415594,176194,16969770,85549,1788351,0,1
369000,141763,16985574,68213,3176853,0,1
228741,82847,10861988,39870,2309208,0,1
357586,189475,16976877,67067,2278527,0,1
496093,210354,17002377,88278,1879598,0,1
261289,114813,10846559,56073,1080073,0,1
487301,185847,22412827,89486,4328908,0,1
261102,95314,11180715,45960,2044040,0,1
256324,111634,10603725,54625,1052813,0,1
378571,148769,16984124,71848,2984939,0,1
230572,83707,10829938,40253,2330482,0,1
590858,226665,22437249,111127,2890740,0,1
256065,109933,10385067,53649,1051296,0,1
396484,173662,16612263,84898,1598054,0,1
466881,171184,21974291,82097,4671307,0,1
473120,248374,22417370,88864,3122198,0,1
169043,73549,5781174,28968,635187,0,1
299458,103240,11077499,49370,2045430,0,1
537951,190958,22436598,92614,4478925,0,1
290665,118312,11178066,57602,1162294,0,1
249164,109418,10604723,53274,1108786,0,1
366725,133233,16984114,63957,3708469,0,1
572888,212416,21968133,103682,3347649,0,1
409975,176123,16967334,85878,1659381,0,1
487030,206815,21422779,100608,2815219,0,1
240232,86671,11186982,41509,2404077,0,1
465511,224296,22190857,85628,3445883,0,1
482797,206634,17008606,84542,1862002,0,1
397582,174732,16878030,85271,1643536,0,1
244992,89264,11366210,42668,2467484,0,1
496282,188982,21561674,91446,3842052,0,1
397155,167371,16971650,81711,2180789,0,1
456114,165295,21412933,79352,4591706,0,1
333062,120997,11190963,59565,1364664,0,1
540117,234720,22195358,114740,2181590,0,1
392597,165928,16989451,80752,2195543,0,1
469345,170305,21985086,81294,4640189,0,1
487497,269662,22429046,93162,2712954,0,1
331841,112330,11179290,53857,1931715,0,1
227376,82909,10607778,39608,2287257,0,1
439189,164622,16999158,75075,2912144,0,1
562652,264923,21945910,94556,2574761,0,1
216631,80418,10419595,38177,2320866,0,1
559552,196879,22205278,95698,4304258,0,1
411057,176717,16965794,86587,1652540,0,1
515981,225357,21439368,110005,2091175,0,1
242232,89510,11195527,42964,2353584,0,1
484032,204115,22183218,86118,4176010,0,1
130565,71508,5792266,24419,748911,0,1
278200,128647,10666846,45609,1264660,0,1
294875,112860,11052998,54365,1161053,0,1
386407,161647,16968066,78637,2291248,0,1
473969,172041,21427711,82515,4545006,0,1
270927,116017,11074570,56583,1066469,0,1
493244,195364,22208342,94217,3889905,0,1
576597,209153,22455922,101987,3744094,0,1
253385,107937,10498322,52629,1021015,0,1
265926,115635,11024824,56293,1104094,0,1
514857,212164,22404702,103007,3293768,0,1
469793,191201,21455144,82939,4194937,0,1
126883,69845,5790995,23919,741767,0,1
242737,134463,10885410,45367,1400135,0,1
297094,90522,10798798,42960,1825114,0,1
522050,187161,22414556,90400,4600891,0,1
475060,249894,21490742,89014,2584449,0,1
470830,175110,16994650,78718,2793962,0,1
536843,190337,21975438,92565,4336954,0,1
428354,180380,16965295,88356,1713279,0,1
415716,177792,16988703,86809,1686555,0,1
138352,59600,5701720,29000,567142,0,1
461492,171297,21840012,81992,4635771,0,1
236420,108379,10581266,42231,1769282,0,1
569566,257651,22217282,95179,2767688,0,1
362253,131475,16987827,62906,3650192,0,1
541732,191319,21965682,92656,4271408,0,1
508819,190734,22411526,91996,4196389,0,1
548558,237211,22436324,115865,2203617,0,1
256450,109468,10425462,53443,1027064,0,1
233880,89859,11072140,43063,2253564,0,1
370929,135920,16969694,64038,3610979,0,1
351056,197894,16996054,67185,2046212,0,1
344797,137373,10869273,58099,1185883,0,1
408167,176661,16975722,86236,1644848,0,1
367179,137111,16981299,65887,3488577,0,1
236309,85612,10870375,40930,2331027,0,1
371473,210461,16976191,70774,2152509,0,1
472432,176472,16985770,76998,1694757,0,1
255500,112128,10863990,54730,1054046,0,1
367799,138310,16968042,66322,3426772,0,1
124300,44443,5790023,21288,1232878,0,1
259461,100173,10863838,48573,1751950,0,1
399011,171348,16969643,83727,1925990,0,1
452625,165052,21394662,78955,4566054,0,1
162328,56222,5776330,27540,983899,0,1
302741,118621,11050190,58238,1210575,0,1
414834,177877,16977432,86801,1681487,0,1
394565,169821,16986517,82792,1916512,0,1
475474,172291,21952666,82598,4767342,0,1
474961,265523,22298498,90896,2876949,0,1
557050,180604,22241494,85101,3973969,0,1
123860,44389,5697785,21220,1227292,0,1
318293,109763,11157487,53619,1847654,0,1
262176,112842,10580460,55072,1061675,0,1
381143,153298,16964090,74506,2684014,0,1
501369,179310,21403952,86993,4256307,0,1
272132,136897,11393734,49486,1445055,0,1
578669,250232,21973599,98435,2395348,0,1
279929,119691,11385818,58432,1122544,0,1
235217,94013,10825913,45446,1935599,0,1
480621,187188,22204520,84151,4441585,0,1
350845,200201,16993814,67573,2061693,0,1
636892,253742,21970893,120425,2198520,0,1
374139,143520,16967874,68967,3227293,0,1
523394,203910,22426653,98847,3742339,0,1
498892,198824,21925018,96399,3609173,0,1
236013,85712,11047170,41261,2387948,0,1
596011,231251,22095965,113403,2711400,0,1
259467,110784,10583512,54016,1065203,0,1
508504,213743,22222476,103856,2969932,0,1
368287,132870,16967291,63652,3682227,0,1
356030,191494,16998742,66982,2225578,0,1
312049,138959,10864330,54904,1132407,0,1
378284,134743,16972682,64565,3559283,0,1
437897,153368,16988310,74927,3130526,0,1
262776,112083,10855924,54618,1057576,0,1
384035,155629,16965280,75632,2644426,0,1
366312,131986,16962861,63342,3665731,0,1
584166,231276,21422534,113596,2425591,0,1
283765,121026,11376506,59043,1153515,0,1
264733,113528,10863729,55421,1065218,0,1
234952,92028,11078460,44363,2100268,0,1
364028,131125,16967090,62942,3640962,0,1
464306,260528,22444504,88845,2738750,0,1
364310,132894,10880999,63526,1081372,0,1
505101,209965,22192982,102012,3083121,0,1
485596,178915,21454954,86171,4243942,0,1
272026,116101,11136842,56847,1092456,0,1
240924,99417,11031803,48169,1766213,0,1
366557,132151,16974935,63382,3660133,0,1
468126,175290,16986799,85903,2302412,0,1
537858,232640,21946093,113741,2160910,0,1
495843,200030,22311294,96577,3660706,0,1
242553,87121,11199174,41835,2424867,0,1
452554,247887,22004198,86173,2799057,0,1
470662,171782,16995358,78461,2839995,0,1
537674,190364,21969681,92588,4267050,0,1
370112,209810,16977018,70025,2117930,0,1
451281,158304,16975838,68552,2561872,0,1
362284,130668,16971414,62628,3624405,0,1
539702,233568,22223960,113983,2172367,0,1
481298,181396,22178284,87433,4349822,0,1
471239,235600,21475842,86760,3358501,0,1
305938,119686,10900898,45619,1102562,0,1
540571,227636,21517734,110754,2170277,0,1
475455,174738,22336502,83684,4834610,0,1
273332,108892,11119333,53046,1541530,0,1
498134,204742,21961577,99385,3283694,0,1
370733,133706,16988629,64203,3599755,0,1
582728,232389,21969698,114259,2312699,0,1
415615,178682,16974524,87282,1681729,0,1
374447,148237,16985953,71501,2904260,0,1
482914,202824,21975554,85515,4142569,0,1
583834,264071,22463020,100780,2937364,0,1
363040,131499,16972814,62894,3636667,0,1
434406,171781,16992042,75022,2680677,0,1
223434,129904,10853459,43474,1330023,0,1
464991,184701,16973602,79097,2495726,0,1
506285,180755,22409664,87384,4603821,0,1
557156,229546,21477310,112432,2224028,0,1
411904,176836,16961473,86349,1668530,0,1
373182,145865,16966766,69989,3087572,0,1
485985,213800,22418230,87002,4059151,0,1
548721,236996,22241946,91050,3120318,0,1
228464,83812,10632479,39939,2313944,0,1
549739,193980,22230192,94143,4356041,0,1
367909,132953,16952967,63605,3676964,0,1
276883,111585,11259498,54355,1424893,0,1
134716,58802,5661505,28798,563049,0,1
413156,177883,16879273,86904,1655257,0,1
471838,189595,21328606,91449,3585104,0,1
241545,86770,11169238,41680,2424038,0,1
480928,265706,22233880,91721,2970329,0,1
481452,178844,16988168,84247,1740760,0,1
487612,192804,21965101,93205,3733475,0,1
374878,153778,16979543,65748,3247849,0,1
572948,261894,22494244,95475,2579217,0,1
414966,179534,16989274,87646,1673245,0,1
475197,177805,21918703,85369,4454166,0,1
509691,207886,21492046,101312,2845764,0,1
369440,143612,16974486,69249,3045932,0,1
567563,201955,22434891,98230,4072252,0,1
263368,111843,10874158,54705,1051669,0,1
266874,114644,11099446,55888,1108748,0,1
139087,59086,5657746,28870,541737,0,1
259526,113932,11230850,55561,1204085,0,1
456329,166857,21413964,79944,4627129,0,1
250222,123695,11159198,45212,1721383,0,1
233377,133106,10793986,45190,1383841,0,1
453753,156155,16988404,69358,2716850,0,1
527997,188121,21965296,91146,4330878,0,1
421103,176037,16963046,85819,1697090,0,1
464542,178400,21411513,85942,4179751,0,1
125478,44522,5763708,21367,1240814,0,1
549930,255414,21746370,98674,3033216,0,1
484852,196257,16980570,80974,1868345,0,1
489292,208286,21392507,101335,2790466,0,1
241168,87209,11154585,41716,2419810,0,1
486615,237520,22219618,89571,3584911,0,1
464934,188956,17006025,77448,1924289,0,1
509237,213094,21975441,103539,3022327,0,1
367664,132450,16967626,63527,3675653,0,1
407971,170817,16981850,83192,1858434,0,1
481023,184518,21926398,88726,4185057,0,1
247690,87970,10436917,42577,2121510,0,1
575028,235158,22166500,115138,2293983,0,1
149820,61761,5792933,30048,606750,0,1
497195,212613,21873079,103480,2810719,0,1
490356,186514,22268566,84972,4597106,0,1
545621,263648,21978354,93217,2579031,0,1
235118,82986,10483630,39458,2253292,0,1
237840,86659,10933872,41533,2390944,0,1
458251,167432,16982386,81800,2544491,0,1
501285,208647,21952618,101513,3022424,0,1
529556,188760,22440114,91278,4488742,0,1
275119,110267,10392773,54119,1098585,0,1
537695,232453,22193035,113547,2160582,0,1
477299,189949,21452648,91907,3545386,0,1
238321,86395,11096963,41546,2409521,0,1
485696,266829,22217864,92723,3025466,0,1
485208,180440,16963954,84788,1756667,0,1
385630,155719,16977307,75281,2733178,0,1
511695,191961,22429973,92615,4229960,0,1
502583,208896,21931802,101421,3025889,0,1
513307,183535,21500079,88738,4423075,0,1
158704,56877,5169090,27960,595276,0,1
543427,237364,22278092,115776,2208403,0,1
139513,59123,5723957,28845,567966,0,1
239227,103296,10396683,50329,1234589,0,1
463399,167999,21682741,80483,4658645,0,1
230836,118059,10418358,42043,1529465,0,1
228742,131238,10789555,44767,1367221,0,1
558815,196630,22428434,88853,4098752,0,1
239577,85599,10866762,41146,2326148,0,1
309985,132133,11101005,53869,1444196,0,1
402058,210357,16979883,73617,2101608,0,1
515701,174052,21398390,83588,4135974,0,1
580563,217031,22215117,106041,3357653,0,1
268654,115528,11134534,56354,1082652,0,1
516368,221512,21576570,108140,2215418,0,1
361957,131495,16965583,63078,3649482,0,1
460335,224849,21435988,84778,3380279,0,1
309164,137008,11166238,50854,1237886,0,1
565141,233511,22213714,113636,2279269,0,1
363963,132992,16970134,63612,3680553,0,1
397386,154518,16972826,75026,2695779,0,1
393105,164264,16991769,80011,2314525,0,1
487747,175598,21933411,84455,4608759,0,1
304009,113274,10427064,55766,1206475,0,1
258918,113335,10726785,55443,1045913,0,1
415089,178442,17008992,87113,1683181,0,1
485410,188519,21965174,90899,4028657,0,1
372351,164907,16973239,66433,3028361,0,1
574852,256392,22383642,97609,2916575,0,1
362080,131050,16990521,62732,3636352,0,1
113052,40266,5156454,19270,1104931,0,1
554201,266874,22344665,101273,2929530,0,1
561234,209229,22428418,90250,3930519,0,1
238088,84923,10865442,40818,2366713,0,1
328480,117667,11060619,57798,1557990,0,1
423090,181882,16964962,88986,1718573,0,1
411639,178415,16985522,87096,1662541,0,1
228308,89289,10869928,42796,2088858,0,1
367485,132838,16967127,63526,3688050,0,1
463245,261114,22441434,88990,2717628,0,1
340202,116185,10879550,55712,1761326,0,1
498640,178882,22237099,86286,4575876,0,1
407147,143620,16973130,69425,3335570,0,1
366037,146002,16997862,63972,3243664,0,1
119239,67935,5703108,22651,705513,0,1
587430,263871,21896093,106375,2431652,0,1
512419,215646,22391051,104458,3033045,0,1
365144,131774,16984514,63233,3680338,0,1
475758,262645,21985178,90545,2902354,0,1
481283,177701,16970729,83751,1726076,0,1
378975,154125,16991382,74268,2659638,0,1
472588,187074,21944502,82640,4273631,0,1
518156,248295,21509181,89233,2349805,0,1
428103,174830,16974938,84959,1749379,0,1
374266,145607,16982463,69595,3143260,0,1
501842,193281,21910294,93532,3739251,0,1
485076,197926,21502542,95949,3249284,0,1
240328,86312,11125659,41361,2396069,0,1
306155,106135,11112056,52008,1905991,0,1
411332,175552,16968231,85821,1645384,0,1
411628,176594,16982522,86326,1669377,0,1
237364,100710,10838530,48464,1597860,0,1
364528,132199,16970424,63179,3655386,0,1
359176,180214,16987486,66278,2480014,0,1
240125,128030,10866223,44560,1301080,0,1
551776,184230,22408390,88452,4201241,0,1
277072,98774,11331794,48000,2173523,0,1
560303,232612,21982341,113642,2238910,0,1
365537,134449,16990077,64544,3640116,0,1
544021,218596,21981408,94899,3607008,0,1
233624,131916,11391934,44424,1352915,0,1
313619,113852,10366954,47131,1064240,0,1
525175,225735,22443910,109818,2567396,0,1
467149,169956,21892814,81524,4724726,0,1
512825,276373,22280826,95162,2872167,0,1
254503,111300,10844874,54446,1048783,0,1
466646,186006,21376330,89256,3760276,0,1
245558,88162,11353159,42290,2450335,0,1
273166,113575,10856348,55278,1158037,0,1
257343,112375,11030211,54678,1291742,0,1
368472,133911,16970657,64056,3708105,0,1
298567,104228,11401090,50846,2137935,0,1
280316,112814,10847211,55023,1140556,0,1
419376,180402,16960351,88011,1699068,0,1
390909,167831,16975621,81375,2023980,0,1
458698,166788,21418071,79894,4625250,0,1
243132,129492,11084258,45289,1483968,0,1
547566,235171,22159423,91336,3239096,0,1
502282,180052,21984182,86818,4544076,0,1
557424,228786,21713434,111997,2219096,0,1
238270,89290,10903396,42873,2181490,0,1
237299,86067,11036528,41434,2400529,0,1
462247,168441,16967007,82441,2562698,0,1
417642,179537,16991777,87608,1693207,0,1
503736,214996,21934106,104532,2656493,0,1
225154,81375,10476446,38857,2252699,0,1
230837,83374,10776088,40071,2322961,0,1
373018,210181,16991750,71055,2185521,0,1
591368,234791,21956386,105631,2296517,0,1
489005,191613,22393722,91954,4021731,0,1
495877,196941,21444656,95381,3298204,0,1
140393,59460,5784639,28980,566465,0,1
240941,93652,10904514,45123,1977655,0,1
230980,84262,10782250,40310,2335829,0,1
458032,163571,16971434,79984,2804116,0,1
514331,224150,21424935,109323,2078767,0,1
274627,118208,11380815,57888,1112081,0,1
466410,178911,21700626,85548,4257741,0,1
250847,103200,11335083,43765,2114964,0,1
554728,260750,22001302,92805,2564829,0,1
363676,134372,17023584,63886,3780111,0,1
543274,220173,21984620,94805,3563946,0,1
543975,237528,22420430,88520,2620526,0,1
245831,88509,11383494,42423,2453006,0,1
236699,85661,11062871,41226,2391158,0,1
468896,178042,16982767,87253,2113961,0,1
408052,177958,16883370,86696,1674097,0,1
274544,117956,11384673,57758,1108591,0,1
466146,174510,21524517,83521,4384122,0,1
361781,172508,16972990,65963,2671735,0,1
549647,233843,21440744,92076,2280442,0,1
141620,60146,5769984,29400,576429,0,1
486937,196391,21737631,94682,3458197,0,1
379060,137148,16970226,65992,3383543,0,1
496602,214343,21403015,104474,2521630,0,1
239604,86673,11157034,41384,2397088,0,1
568274,206404,22213929,100713,3690141,0,1
412496,177983,16981699,86825,1676584,0,1
507145,217319,21944364,105707,2602945,0,1
247312,89295,11388946,42653,2467526,0,1
221973,80245,10274115,38515,2214332,0,1
353968,199631,17012206,67305,2056596,0,1
550492,201454,21955302,87444,3450117,0,1
388567,139815,16965033,67508,3523992,0,1
410888,202822,16989746,74752,2129490,0,1
283721,128356,10864026,46869,1249348,0,1
392557,135652,16975774,64964,3534596,0,1
438828,155532,16995941,74887,3174517,0,1
225970,128814,10849515,43193,1326270,0,1
478700,211097,16983728,83774,1933410,0,1
406183,175546,16965393,85882,1641436,0,1
226948,88413,10876698,41934,2151589,0,1
362203,131227,16959616,62633,3635027,0,1
540081,229490,22435747,112066,2575425,0,1
465295,169622,21963123,81271,4716814,0,1
604553,238873,22225041,116872,2582928,0,1
372462,142863,16969088,69072,3174082,0,1
372933,148457,16997363,65200,3340495,0,1
349392,199057,16358992,67101,2025443,0,1
347208,119508,11398746,54349,1189908,0,1
260648,114549,11067806,56033,1077353,0,1
479383,182312,22406880,87269,4376551,0,1
453184,225305,21484195,83935,3262633,0,1
614617,261163,22434162,113602,2355196,0,1
259652,111237,10869987,54109,1130051,0,1
119285,44241,5693980,21033,1224596,0,1
464051,173454,21471146,80666,4450026,0,1
485213,257148,22414036,88955,2579183,0,1
323052,111757,11292412,53888,1057584,0,1
495264,205424,21992986,99262,3197583,0,1
362565,130843,16983249,62663,3633503,0,1
529950,226094,21966968,110358,2407457,0,1
365319,132758,16965802,63515,3673772,0,1
454759,163098,16991938,79759,2712749,0,1
535597,231319,21973006,112994,2149252,0,1
504384,209153,22406760,101305,3169857,0,1
123779,44353,5769863,21071,1222416,0,1
232084,84053,11064177,40356,2338453,0,1
446995,250062,21401776,85650,2677324,0,1
330812,107219,11394226,48575,1565448,0,1
235910,85128,10854142,40642,2359584,0,1
238870,86466,11091485,41528,2384194,0,1
339476,124143,11386166,60853,1353912,0,1
247560,108192,10290267,52907,997681,0,1
472162,181302,21990844,87447,4284975,0,1
281077,98428,11151580,48017,2143571,0,1
495662,263042,22213798,93191,2711406,0,1
187260,58990,5787662,24424,479222,0,1
540947,221886,21753129,108116,2148922,0,1
358864,132182,16983734,63063,3605162,0,1
470582,221194,21987502,85814,3545587,0,1
485476,211308,16983030,85230,1906248,0,1
514413,219157,22431996,106420,2782856,0,1
228819,83976,10887863,39978,2313893,0,1
529563,210388,22188524,102266,3397002,0,1
241229,100685,10415542,49092,1382939,0,1
223207,81549,10580791,38945,2257384,0,1
414853,146876,16958293,71479,3310975,0,1
572342,239752,22427834,117258,2292919,0,1
260289,113071,10896941,55301,1065096,0,1
489710,193443,22224053,92937,3854474,0,1
246291,88151,11394357,42272,2442436,0,1
217276,119700,10368858,41203,1278941,0,1
465034,211861,17002288,81404,1962570,0,1
231871,84077,10804623,40220,2331536,0,1
378615,135598,16961677,65657,3486254,0,1
456169,180588,17010247,88487,1821556,0,1
240963,103072,10817605,50052,1463348,0,1
368671,133142,16970880,63879,3694509,0,1
464340,170074,16984141,83188,2559046,0,1
124456,54272,5121595,26507,498240,0,1
537419,233965,21922626,114426,2172746,0,1
374464,148997,16975135,71635,2873052,0,1
367106,135580,16901256,63413,3519402,0,1
480823,262836,21962361,91520,2625169,0,1
487936,189467,16973346,91883,1646720,0,1
378428,151386,16986778,72696,2872246,0,1
503746,190148,21979327,91900,4034733,0,1
395779,168553,16967729,82312,2041502,0,1
454677,165154,21408608,79213,4580334,0,1
329256,117538,11197130,57793,1490650,0,1
540795,234890,22169657,114889,2182514,0,1
142856,60031,5794395,29378,575236,0,1
244680,103765,10666918,50075,1346469,0,1
233178,85635,11014979,40788,2364583,0,1
368872,148866,16978910,64628,3237964,0,1
543271,268363,21441716,99176,2377076,0,1
130854,46280,5783230,22022,1257381,0,1
123300,44507,5686190,21119,1221549,0,1
530968,188740,21637951,91351,4144491,0,1
224292,124130,10706882,42254,1299797,0,1
542969,225849,22172054,88531,2935583,0,1
127020,45450,5791427,21629,1253877,0,1
227616,81645,10670090,39211,2269873,0,1
310584,107874,11019599,52795,1845245,0,1
415200,178494,16969294,87360,1665340,0,1
520369,227076,21420241,111016,2109285,0,1
235761,87278,11154341,41522,2329402,0,1
114760,41910,5394766,20057,1152392,0,1
236005,85908,10932738,40498,2264709,0,1
221902,126153,10777642,42713,1312088,0,1
447828,191467,16995916,72479,1851790,0,1
522924,225248,22003226,109525,2480730,0,1
365525,132820,16974031,63436,3671531,0,1
515273,211398,21416237,102870,2856563,0,1
497973,179357,21721662,86579,4477517,0,1
452828,182146,16966056,89310,1806559,0,1
139257,59967,5735642,29234,571546,0,1
286757,121367,11386803,59331,1160033,0,1
246492,107549,10650133,51944,1302301,0,1
363639,132003,16957199,63160,3654506,0,1
448062,222432,21431361,82902,3219027,0,1
286875,123144,11168693,45712,1164651,0,1
509859,177459,22200956,85141,4543846,0,1
435685,172712,16996384,75195,2689159,0,1
564920,268601,21990074,101264,2568580,0,1
245406,87925,11386702,42099,2435880,0,1
220483,79703,10354939,38379,2222905,0,1
562177,255831,22458334,101075,3259974,0,1
285752,125258,10884955,45266,1242574,0,1
287912,112704,11086637,54587,1172056,0,1
386811,161567,16970926,78175,2353761,0,1
471777,171824,21410848,82180,4500358,0,1
274143,117158,11382034,57238,1101206,0,1
245961,104278,10859747,50567,1455228,0,1
477185,173503,21949067,82974,4821857,0,1
189447,64455,5793942,31854,814519,0,1
270124,111516,10642138,54263,1081734,0,1
255388,111803,11095623,54457,1229604,0,1
365703,132507,16963787,63722,3700661,0,1
451323,221421,21435210,83320,3297980,0,1
275467,125113,11169504,45903,1199924,0,1
578913,231936,22199326,112919,2180363,0,1
355969,131565,16992334,62698,3571951,0,1
462527,216437,21959002,84143,3530164,0,1
270343,139427,11390994,50234,1359714,0,1
345991,129596,11060621,62514,1114951,0,1
500715,205984,22156060,99577,3340873,0,1
123660,44298,5792345,21239,1230653,0,1
231942,82915,10651546,39718,2261686,0,1
241994,137347,11044054,46382,1419475,0,1
461181,196762,16982122,75894,1995567,0,1
491895,212819,21397639,103454,2573122,0,1
237360,86057,11188830,41019,2376430,0,1
512884,202642,22210086,98167,3444042,0,1
381339,155039,16989551,74987,2635518,0,1
534554,190358,21973275,92198,4428113,0,1
426939,178356,16970302,87069,1710634,0,1
545696,236746,22429113,115666,2198155,0,1
234938,88729,10880742,42108,2171954,0,1
235515,85842,11096468,41083,2381397,0,1
368004,181381,16882646,67797,2623181,0,1
537525,225758,21531293,89248,3270729,0,1
368648,133102,16967175,63754,3689013,0,1
472502,180098,16979222,88270,2104773,0,1
493342,197463,21906605,95857,3531880,0,1
533294,194538,21492534,91353,3983927,0,1
148871,83595,6829070,27343,848601,0,1
382461,186401,15383399,65664,1853983,0,1
546273,223651,21492598,108808,2168418,0,1
121066,45338,5656742,21561,1187193,0,1
239131,87371,11227798,41806,2417441,0,1
366807,161638,17000362,65572,2956268,0,1
581991,269177,21940927,104878,2495691,0,1
143572,59307,5763896,28964,567462,0,1
246499,107449,10337207,52548,1011439,0,1
452108,169941,21628227,81002,4448515,0,1
268378,102055,11383757,49410,1833789,0,1
263910,113260,10889155,55419,1066738,0,1
238947,96224,11032853,46445,1931390,0,1
360715,130010,16975833,62355,3599955,0,1
469463,178057,16986442,87311,2170445,0,1
264800,115608,10872400,56621,1095730,0,1
406566,174615,16973234,85435,1644090,0,1
368973,141142,16988321,67400,3299565,0,1
232104,84207,10865207,40363,2339054,0,1
356783,192654,16961774,67295,2183246,0,1
462589,188402,17001986,78954,2406912,0,1
480171,173761,21923645,83623,4603982,0,1
187418,63357,5663140,31279,733813,0,1
256470,109872,10412092,53557,1031930,0,1
254679,109117,11014606,53030,1384440,0,1
235919,85833,10877618,41073,2377682,0,1
571749,207170,22139350,100804,3867770,0,1
143456,61032,5785242,29761,582284,0,1
267687,116315,10830034,56643,1108565,0,1
510386,219899,21986473,107042,2464904,0,1
363491,131618,16968318,63084,3648863,0,1
125012,44395,5780985,21288,1235033,0,1
228358,127215,10876006,43183,1358518,0,1
586447,262201,21853295,106915,2404727,0,1
272459,117327,11382557,57396,1102744,0,1
236850,93340,10864341,44572,1937342,0,1
233410,85272,11080139,40738,2358814,0,1
400912,157999,16969766,76687,2609359,0,1
395083,163319,17017634,79511,2448047,0,1
493621,177118,21965050,85482,4506300,0,1
450435,179760,16964520,88134,1809250,0,1
254317,109627,10242019,53555,1025874,0,1
511759,216860,22204486,105178,2918065,0,1
239783,86300,11154047,41222,2386920,0,1
239850,95150,11041783,41713,2144292,0,1
346746,196591,16976208,66608,2019404,0,1
558427,208490,21416512,94764,3702539,0,1
238259,85159,11193410,41033,2374631,0,1
549480,261455,22214300,99875,2970344,0,1
440548,168455,17024634,69683,2596842,0,1
514821,184001,21977957,88922,4616566,0,1
452906,182511,16964438,89509,1809863,0,1
413476,179160,16866470,87509,1688571,0,1
501705,199386,22407537,96089,3851971,0,1
238068,84894,11092109,40849,2366485,0,1
231019,127064,10597630,43380,1425709,0,1
452563,194821,17001018,72676,2047696,0,1
514687,222172,21971642,108217,2465938,0,1
362974,131547,16971157,62931,3638097,0,1
501537,205424,21405706,99742,2823172,0,1
249462,100495,11191794,48522,1835576,0,1
509481,183178,22171688,88304,4603461,0,1
179544,62443,5813382,30657,716964,0,1
245968,106737,10358549,52119,1002823,0,1
411915,177301,16966762,86527,1671980,0,1
473973,193634,21418727,93328,3366573,0,1
124379,44717,5771705,21397,1240346,0,1
474004,226677,21739510,86397,3543347,0,1
124781,68013,5659951,23342,695960,0,1
313511,112207,11233086,47085,1633148,0,1
462412,168416,21401544,80720,4668137,0,1
308939,124764,11202206,53074,1475105,0,1
569730,274630,22222610,102752,2584648,0,1
360745,130087,16987274,62510,3625908,0,1
539706,219773,21959189,94212,3556785,0,1
241000,133644,11390550,45588,1389008,0,1
324776,115283,10817946,48532,1088862,0,1
408774,176963,16971109,86621,1652415,0,1
454684,171053,21426570,81401,4476235,0,1
270312,103422,11193574,50056,1834238,0,1
511563,214149,22211976,104069,3109520,0,1
364987,132104,16982782,63153,3673984,0,1
598079,236730,21977466,115771,2531365,0,1
372063,143889,16884736,69354,3113520,0,1
388764,142082,16988494,68717,3315506,0,1
532035,229979,21971267,112296,2135180,0,1
395503,170217,16970710,82755,1919953,0,1
363699,132232,16992209,63247,3671920,0,1
236206,100515,10863041,41517,1956388,0,1
349634,197993,16971808,67385,2049419,0,1
637589,254281,22433614,121134,2193308,0,1
